drp_azon,drp_group1,drp_group2,drp_chance1,drp_chance2,drp_item,drp_monst,drp_rev
10044,179,4,1.9,0.1,369,221,
10045,179,4,1.9,0.1,370,221,
10046,179,4,1.9,0.1,371,221,
10047,179,4,1.9,0.1,342,221,
10048,179,4,1.9,0.1,343,221,
10049,179,4,1.9,0.1,344,221,
10050,179,4,1.9,0.1,345,221,
10051,179,4,1.9,0.1,346,221,
10052,179,4,1.9,0.1,348,221,
10053,179,4,1.9,8,379,221,
10054,180,1,2,80,276,224,"306"
10055,180,1,2,0.2,386,224,
10056,180,1,2,0.2,387,224,
10057,180,2,88,90,276,224,"306"
10058,180,3,0.1,0.40000001,192,224,
10059,180,3,0.1,0.40000001,193,224,
10060,180,3,0.1,0.40000001,194,224,
10061,180,3,0.1,0.40000001,195,224,
10062,180,3,0.1,0.40000001,196,224,
10063,180,3,0.1,0.40000001,197,224,
10064,180,3,0.1,0.2,116,224,
10065,180,3,0.1,0.2,119,224,
10066,180,3,0.1,0.2,118,224,
10067,180,3,0.1,0.2,117,224,
10068,180,3,0.1,0.2,120,224,
10069,180,4,1.9,0.2,350,224,
10070,180,4,1.9,0.1,351,224,
10071,180,4,1.9,0.2,356,224,
10072,180,4,1.9,0.1,357,224,
10073,180,4,1.9,0.2,353,224,
10074,180,4,1.9,0.1,354,224,
10075,180,4,1.9,0.2,359,224,
10076,180,4,1.9,0.1,360,224,
10077,180,4,1.9,0.2,362,224,
10078,180,4,1.9,0.1,363,224,
10079,180,4,1.9,0.30000001,330,224,
10080,180,4,1.9,0.30000001,331,224,
10081,180,4,1.9,0.30000001,337,224,
10082,180,4,1.9,0.30000001,338,224,
10083,180,4,1.9,0.30000001,339,224,
10084,180,4,1.9,0.30000001,340,224,
10085,180,4,1.9,0.30000001,341,224,
10086,180,4,1.9,0.1,367,224,
10087,180,4,1.9,0.1,368,224,
10088,180,4,1.9,0.1,369,224,
10089,180,4,1.9,0.1,370,224,
10090,180,4,1.9,0.1,371,224,
10091,180,4,1.9,0.1,342,224,
10092,180,4,1.9,0.1,343,224,
10093,180,4,1.9,0.1,344,224,
10094,180,4,1.9,0.1,345,224,
10095,180,4,1.9,0.1,346,224,
10096,180,4,1.9,0.1,348,224,
10097,180,4,1.9,8,379,224,
10098,181,1,2,80,276,229,"308"
10099,181,1,2,0.2,386,229,
10100,181,1,2,0.2,387,229,
10101,181,2,88,90,276,229,"308"
10102,181,3,0.1,0.40000001,234,229,
10103,181,3,0.1,0.40000001,235,229,
10104,181,3,0.1,0.40000001,236,229,
10105,181,3,0.1,0.2,110,229,
10106,181,3,0.1,0.2,113,229,
10107,181,3,0.1,0.2,112,229,
10108,181,3,0.1,0.2,111,229,
10109,181,3,0.1,0.2,114,229,
10110,181,4,1.9,0.2,350,229,
10111,181,4,1.9,0.1,351,229,
10112,181,4,1.9,0.2,356,229,
10113,181,4,1.9,0.1,357,229,
10114,181,4,1.9,0.2,353,229,
10115,181,4,1.9,0.1,354,229,
10116,181,4,1.9,0.2,359,229,
10117,181,4,1.9,0.1,360,229,
10118,181,4,1.9,0.2,362,229,
10119,181,4,1.9,0.1,363,229,
10120,181,4,1.9,0.30000001,330,229,
10121,181,4,1.9,0.30000001,331,229,
10122,181,4,1.9,0.30000001,337,229,
10123,181,4,1.9,0.30000001,338,229,
10124,181,4,1.9,0.30000001,339,229,
10125,181,4,1.9,0.30000001,340,229,
10126,181,4,1.9,0.30000001,341,229,
10127,181,4,1.9,0.1,367,229,
10128,181,4,1.9,0.1,368,229,
10129,181,4,1.9,0.1,369,229,
10130,181,4,1.9,0.1,370,229,
10131,181,4,1.9,0.1,371,229,
10132,181,4,1.9,0.1,342,229,
10133,181,4,1.9,0.1,343,229,
10134,181,4,1.9,0.1,344,229,
10135,181,4,1.9,0.1,345,229,
10136,181,4,1.9,0.1,346,229,
10137,181,4,1.9,0.1,348,229,
10138,181,4,1.9,8,379,229,
10139,182,1,2,80,276,233,"310"
10140,182,1,2,0.2,386,233,
10141,182,1,2,0.2,387,233,
10142,182,2,88,90,276,233,"310"
10143,182,3,0.1,0.40000001,264,233,
10144,182,3,0.1,0.40000001,265,233,
10145,182,3,0.1,0.40000001,266,233,
10146,182,3,0.1,0.2,122,233,
10147,182,3,0.1,0.2,125,233,
10148,182,3,0.1,0.2,124,233,
10149,182,3,0.1,0.2,123,233,
10150,182,3,0.1,0.2,126,233,
10151,182,4,1.9,0.2,350,233,
10152,182,4,1.9,0.1,351,233,
10153,182,4,1.9,0.2,356,233,
10154,182,4,1.9,0.1,357,233,
10155,182,4,1.9,0.2,353,233,
10156,182,4,1.9,0.1,354,233,
10157,182,4,1.9,0.2,359,233,
10158,182,4,1.9,0.1,360,233,
10159,182,4,1.9,0.2,362,233,
10160,182,4,1.9,0.1,363,233,
10161,182,4,1.9,0.30000001,330,233,
10162,182,4,1.9,0.30000001,331,233,
10163,182,4,1.9,0.30000001,337,233,
10164,182,4,1.9,0.30000001,338,233,
10165,182,4,1.9,0.30000001,339,233,
10166,182,4,1.9,0.30000001,340,233,
10167,182,4,1.9,0.30000001,341,233,
10168,182,4,1.9,0.1,367,233,
10169,182,4,1.9,0.1,368,233,
10170,182,4,1.9,0.1,369,233,
10171,182,4,1.9,0.1,370,233,
10172,182,4,1.9,0.1,371,233,
10173,182,4,1.9,0.1,342,233,
10174,182,4,1.9,0.1,343,233,
10175,182,4,1.9,0.1,344,233,
10176,182,4,1.9,0.1,345,233,
10177,182,4,1.9,0.1,346,233,
10178,182,4,1.9,0.1,348,233,
10179,182,4,1.9,8,379,233,
10180,183,1,2,80,276,220,"312"
10181,183,1,2,0.2,386,220,
10182,183,1,2,0.2,387,220,
10183,183,2,88,90,276,220,"312"
10184,183,3,0.1,0.40000001,264,220,
10185,183,3,0.1,0.40000001,265,220,
10186,183,3,0.1,0.40000001,266,220,
10187,183,3,0.1,0.2,122,220,
10188,183,3,0.1,0.2,125,220,
10189,183,3,0.1,0.2,124,220,
10190,183,3,0.1,0.2,123,220,
10191,183,3,0.1,0.2,126,220,
10192,183,4,1.9,0.2,350,220,
10193,183,4,1.9,0.1,351,220,
10194,183,4,1.9,0.2,356,220,
10195,183,4,1.9,0.1,357,220,
10196,183,4,1.9,0.2,353,220,
10197,183,4,1.9,0.1,354,220,
10198,183,4,1.9,0.2,359,220,
10199,183,4,1.9,0.1,360,220,
10200,183,4,1.9,0.2,362,220,
10201,183,4,1.9,0.1,363,220,
10202,183,4,1.9,0.30000001,330,220,
10203,183,4,1.9,0.30000001,331,220,
10204,183,4,1.9,0.30000001,337,220,
10205,183,4,1.9,0.30000001,338,220,
10206,183,4,1.9,0.30000001,339,220,
10207,183,4,1.9,0.30000001,340,220,
10208,183,4,1.9,0.30000001,341,220,
10209,183,4,1.9,0.1,367,220,
10210,183,4,1.9,0.1,368,220,
10211,183,4,1.9,0.1,369,220,
10212,183,4,1.9,0.1,370,220,
10213,183,4,1.9,0.1,371,220,
10214,183,4,1.9,0.1,342,220,
10215,183,4,1.9,0.1,343,220,
10216,183,4,1.9,0.1,344,220,
10217,183,4,1.9,0.1,345,220,
10218,183,4,1.9,0.1,346,220,
10219,183,4,1.9,0.1,348,220,
10220,183,4,1.9,8,379,220,
10221,184,1,2,80,276,222,"314"
10222,184,1,2,0.2,386,222,
10223,184,1,2,0.2,387,222,
10224,184,2,88,90,276,222,"314"
10225,184,3,0.1,0.40000001,234,222,
10226,184,3,0.1,0.40000001,235,222,
10227,184,3,0.1,0.40000001,236,222,
10228,184,3,0.1,0.2,110,222,
10229,184,3,0.1,0.2,113,222,
10230,184,3,0.1,0.2,112,222,
10231,184,3,0.1,0.2,111,222,
10232,184,3,0.1,0.2,114,222,
10233,184,4,1.9,0.2,350,222,
10234,184,4,1.9,0.1,351,222,
10235,184,4,1.9,0.2,356,222,
10236,184,4,1.9,0.1,357,222,
10237,184,4,1.9,0.2,353,222,
10238,184,4,1.9,0.1,354,222,
10239,184,4,1.9,0.2,359,222,
10240,184,4,1.9,0.1,360,222,
10241,184,4,1.9,0.2,362,222,
10242,184,4,1.9,0.1,363,222,
10243,184,4,1.9,0.30000001,330,222,
10244,184,4,1.9,0.30000001,331,222,
10245,184,4,1.9,0.30000001,337,222,
10246,184,4,1.9,0.30000001,338,222,
10247,184,4,1.9,0.30000001,339,222,
10248,184,4,1.9,0.30000001,340,222,
10249,184,4,1.9,0.30000001,341,222,
10250,184,4,1.9,0.1,367,222,
10251,184,4,1.9,0.1,368,222,
10252,184,4,1.9,0.1,369,222,
10253,184,4,1.9,0.1,370,222,
10254,184,4,1.9,0.1,371,222,
10255,184,4,1.9,0.1,342,222,
10256,184,4,1.9,0.1,343,222,
10257,184,4,1.9,0.1,344,222,
10258,184,4,1.9,0.1,345,222,
10259,184,4,1.9,0.1,346,222,
10260,184,4,1.9,0.1,348,222,
10261,184,4,1.9,8,379,222,
10262,185,1,2,80,276,225,"316"
10263,185,1,2,0.2,386,225,
10264,185,1,2,0.2,387,225,
10265,185,2,88,90,276,225,"316"
10266,185,3,0.1,0.40000001,192,225,
10267,185,3,0.1,0.40000001,193,225,
10268,185,3,0.1,0.40000001,194,225,
10269,185,3,0.1,0.40000001,195,225,
10270,185,3,0.1,0.40000001,196,225,
10271,185,3,0.1,0.40000001,197,225,
10272,185,3,0.1,0.2,116,225,
10273,185,3,0.1,0.2,119,225,
10274,185,3,0.1,0.2,118,225,
10275,185,3,0.1,0.2,117,225,
10276,185,3,0.1,0.2,120,225,
10277,185,4,1.9,0.2,350,225,
10278,185,4,1.9,0.1,351,225,
10279,185,4,1.9,0.2,356,225,
10280,185,4,1.9,0.1,357,225,
10281,185,4,1.9,0.2,353,225,
10282,185,4,1.9,0.1,354,225,
10283,185,4,1.9,0.2,359,225,
10284,185,4,1.9,0.1,360,225,
10285,185,4,1.9,0.2,362,225,
10286,185,4,1.9,0.1,363,225,
10287,185,4,1.9,0.30000001,330,225,
10288,185,4,1.9,0.30000001,331,225,
10289,185,4,1.9,0.30000001,337,225,
10290,185,4,1.9,0.30000001,338,225,
10291,185,4,1.9,0.30000001,339,225,
10292,185,4,1.9,0.30000001,340,225,
10293,185,4,1.9,0.30000001,341,225,
10294,185,4,1.9,0.1,367,225,
10295,185,4,1.9,0.1,368,225,
10296,185,4,1.9,0.1,369,225,
10297,185,4,1.9,0.1,370,225,
10298,185,4,1.9,0.1,371,225,
10299,185,4,1.9,0.1,342,225,
10300,185,4,1.9,0.1,343,225,
10301,185,4,1.9,0.1,344,225,
10302,185,4,1.9,0.1,345,225,
10303,185,4,1.9,0.1,346,225,
10304,185,4,1.9,0.1,348,225,
10305,185,4,1.9,8,379,225,
10306,186,1,1,80,276,223,"314"
10307,186,1,1,0.2,387,223,
10308,186,1,1,0.1,388,223,
10309,186,2,89,90,276,223,"314"
10310,186,3,0.1,0.40000001,192,223,
10311,186,3,0.1,0.40000001,193,223,
10312,186,3,0.1,0.40000001,194,223,
10313,186,3,0.1,0.40000001,195,223,
10314,186,3,0.1,0.40000001,196,223,
10315,186,3,0.1,0.40000001,197,223,
10316,186,3,0.1,0.2,116,223,
10317,186,3,0.1,0.2,119,223,
10318,186,3,0.1,0.2,118,223,
10319,186,3,0.1,0.2,117,223,
10320,186,3,0.1,0.2,120,223,
10321,186,4,1.9,0.2,350,223,
10322,186,4,1.9,0.1,351,223,
10323,186,4,1.9,0.2,356,223,
10324,186,4,1.9,0.1,357,223,
10325,186,4,1.9,0.2,353,223,
10326,186,4,1.9,0.1,354,223,
10327,186,4,1.9,0.2,359,223,
10328,186,4,1.9,0.1,360,223,
10329,186,4,1.9,0.2,362,223,
10330,186,4,1.9,0.1,363,223,
10331,186,4,1.9,0.30000001,330,223,
10332,186,4,1.9,0.30000001,331,223,
10333,186,4,1.9,0.30000001,337,223,
10334,186,4,1.9,0.30000001,338,223,
10335,186,4,1.9,0.30000001,339,223,
10336,186,4,1.9,0.30000001,340,223,
10337,186,4,1.9,0.30000001,341,223,
10338,186,4,1.9,0.1,367,223,
10339,186,4,1.9,0.1,368,223,
10340,186,4,1.9,0.1,369,223,
10341,186,4,1.9,0.1,370,223,
10342,186,4,1.9,0.1,371,223,
10343,186,4,1.9,0.1,342,223,
10344,186,4,1.9,0.1,343,223,
10345,186,4,1.9,0.1,344,223,
10346,186,4,1.9,0.1,345,223,
10347,186,4,1.9,0.1,346,223,
10348,186,4,1.9,0.1,348,223,
10349,186,4,1.9,8,379,223,
10350,187,1,1,80,276,226,"316"
10351,187,1,1,0.2,387,226,
10352,187,1,1,0.1,388,226,
10353,187,2,89,90,276,226,"316"
10354,187,3,0.1,0.40000001,234,226,
10355,187,3,0.1,0.40000001,235,226,
10356,187,3,0.1,0.40000001,236,226,
10357,187,3,0.1,0.2,110,226,
10358,187,3,0.1,0.2,113,226,
10359,187,3,0.1,0.2,112,226,
10360,187,3,0.1,0.2,111,226,
10361,187,3,0.1,0.2,114,226,
10362,187,4,1.9,0.2,350,226,
10363,187,4,1.9,0.1,351,226,
10364,187,4,1.9,0.2,356,226,
10365,187,4,1.9,0.1,357,226,
10366,187,4,1.9,0.2,353,226,
10367,187,4,1.9,0.1,354,226,
10368,187,4,1.9,0.2,359,226,
10369,187,4,1.9,0.1,360,226,
10370,187,4,1.9,0.2,362,226,
10371,187,4,1.9,0.1,363,226,
10372,187,4,1.9,0.30000001,330,226,
10373,187,4,1.9,0.30000001,331,226,
10374,187,4,1.9,0.30000001,337,226,
10375,187,4,1.9,0.30000001,338,226,
10376,187,4,1.9,0.30000001,339,226,
10377,187,4,1.9,0.30000001,340,226,
10378,187,4,1.9,0.30000001,341,226,
10379,187,4,1.9,0.1,367,226,
10380,187,4,1.9,0.1,368,226,
10381,187,4,1.9,0.1,369,226,
10382,187,4,1.9,0.1,370,226,
10383,187,4,1.9,0.1,371,226,
10384,187,4,1.9,0.1,342,226,
10385,187,4,1.9,0.1,343,226,
10386,187,4,1.9,0.1,344,226,
10387,187,4,1.9,0.1,345,226,
10388,187,4,1.9,0.1,346,226,
10389,187,4,1.9,0.1,348,226,
10390,187,4,1.9,8,379,226,
10391,188,1,1,80,276,230,"318"
10392,188,1,1,0.2,387,230,
10393,188,1,1,0.1,388,230,
10394,188,2,89,90,276,230,"318"
10395,188,3,0.1,0.40000001,264,230,
10396,188,3,0.1,0.40000001,265,230,
10397,188,3,0.1,0.40000001,266,230,
10398,188,3,0.1,0.2,122,230,
10399,188,3,0.1,0.2,125,230,
10400,188,3,0.1,0.2,124,230,
10401,188,3,0.1,0.2,123,230,
10402,188,3,0.1,0.2,126,230,
10403,188,4,1.9,0.2,350,230,
10404,188,4,1.9,0.1,351,230,
10405,188,4,1.9,0.2,356,230,
10406,188,4,1.9,0.1,357,230,
10407,188,4,1.9,0.2,353,230,
10408,188,4,1.9,0.1,354,230,
10409,188,4,1.9,0.2,359,230,
10410,188,4,1.9,0.1,360,230,
10411,188,4,1.9,0.2,362,230,
10412,188,4,1.9,0.1,363,230,
10413,188,4,1.9,0.30000001,330,230,
10414,188,4,1.9,0.30000001,331,230,
10415,188,4,1.9,0.30000001,337,230,
10416,188,4,1.9,0.30000001,338,230,
10417,188,4,1.9,0.30000001,339,230,
10418,188,4,1.9,0.30000001,340,230,
10419,188,4,1.9,0.30000001,341,230,
10420,188,4,1.9,0.1,367,230,
10421,188,4,1.9,0.1,368,230,
10422,188,4,1.9,0.1,369,230,
10423,188,4,1.9,0.1,370,230,
10424,188,4,1.9,0.1,371,230,
10425,188,4,1.9,0.1,342,230,
10426,188,4,1.9,0.1,343,230,
10427,188,4,1.9,0.1,344,230,
10428,188,4,1.9,0.1,345,230,
10429,188,4,1.9,0.1,346,230,
10430,188,4,1.9,0.1,348,230,
10431,188,4,1.9,8,379,230,
10432,189,1,1,80,276,227,"316"
10433,189,1,1,0.2,387,227,
10434,189,1,1,0.1,388,227,
10435,189,2,89,90,276,227,"316"
10436,189,3,0.1,0.40000001,264,227,
10437,189,3,0.1,0.40000001,265,227,
10438,189,3,0.1,0.40000001,266,227,
10439,189,3,0.1,0.2,122,227,
10440,189,3,0.1,0.2,125,227,
10441,189,3,0.1,0.2,124,227,
10442,189,3,0.1,0.2,123,227,
10443,189,3,0.1,0.2,126,227,
10444,189,4,1.9,0.2,350,227,
10445,189,4,1.9,0.1,351,227,
10446,189,4,1.9,0.2,356,227,
10447,189,4,1.9,0.1,357,227,
10448,189,4,1.9,0.2,353,227,
10449,189,4,1.9,0.1,354,227,
10450,189,4,1.9,0.2,359,227,
10451,189,4,1.9,0.1,360,227,
10452,189,4,1.9,0.2,362,227,
10453,189,4,1.9,0.1,363,227,
10454,189,4,1.9,0.30000001,330,227,
10455,189,4,1.9,0.30000001,331,227,
10456,189,4,1.9,0.30000001,337,227,
10457,189,4,1.9,0.30000001,338,227,
10458,189,4,1.9,0.30000001,339,227,
10459,189,4,1.9,0.30000001,340,227,
10460,189,4,1.9,0.30000001,341,227,
10461,189,4,1.9,0.1,367,227,
10462,189,4,1.9,0.1,368,227,
10463,189,4,1.9,0.1,369,227,
10464,189,4,1.9,0.1,370,227,
10465,189,4,1.9,0.1,371,227,
10466,189,4,1.9,0.1,342,227,
10467,189,4,1.9,0.1,343,227,
10468,189,4,1.9,0.1,344,227,
10469,189,4,1.9,0.1,345,227,
10470,189,4,1.9,0.1,346,227,
10471,189,4,1.9,0.1,348,227,
10472,189,4,1.9,8,379,227,
10473,190,1,1,80,276,231,"318"
10474,190,1,1,0.2,387,231,
10475,190,1,1,0.1,388,231,
10476,190,2,89,90,276,231,"318"
10477,190,3,0.1,0.40000001,234,231,
10478,190,3,0.1,0.40000001,235,231,
10479,190,3,0.1,0.40000001,236,231,
10480,190,3,0.1,0.2,110,231,
10481,190,3,0.1,0.2,113,231,
10482,190,3,0.1,0.2,112,231,
10483,190,3,0.1,0.2,111,231,
10484,190,3,0.1,0.2,114,231,
10485,190,4,1.9,0.2,350,231,
10486,190,4,1.9,0.1,351,231,
10487,190,4,1.9,0.2,356,231,
10488,190,4,1.9,0.1,357,231,
10489,190,4,1.9,0.2,353,231,
10490,190,4,1.9,0.1,354,231,
10491,190,4,1.9,0.2,359,231,
10492,190,4,1.9,0.1,360,231,
10493,190,4,1.9,0.2,362,231,
10494,190,4,1.9,0.1,363,231,
10495,190,4,1.9,0.30000001,330,231,
10496,190,4,1.9,0.30000001,331,231,
10497,190,4,1.9,0.30000001,337,231,
10498,190,4,1.9,0.30000001,338,231,
10499,190,4,1.9,0.30000001,339,231,
10500,190,4,1.9,0.30000001,340,231,
10501,190,4,1.9,0.30000001,341,231,
10502,190,4,1.9,0.1,367,231,
10503,190,4,1.9,0.1,368,231,
10504,190,4,1.9,0.1,369,231,
10505,190,4,1.9,0.1,370,231,
10506,190,4,1.9,0.1,371,231,
10507,190,4,1.9,0.1,342,231,
10508,190,4,1.9,0.1,343,231,
10509,190,4,1.9,0.1,344,231,
10510,190,4,1.9,0.1,345,231,
10511,190,4,1.9,0.1,346,231,
10512,190,4,1.9,0.1,348,231,
10513,190,4,1.9,8,379,231,
10514,191,1,1,80,276,234,"320"
10515,191,1,1,0.2,387,234,
10516,191,1,1,0.1,388,234,
10517,191,2,89,90,276,234,"320"
10518,191,3,0.1,0.40000001,192,234,
10519,191,3,0.1,0.40000001,193,234,
10520,191,3,0.1,0.40000001,194,234,
10521,191,3,0.1,0.40000001,195,234,
10522,191,3,0.1,0.40000001,196,234,
10523,191,3,0.1,0.40000001,197,234,
10524,191,3,0.1,0.2,116,234,
10525,191,3,0.1,0.2,119,234,
10526,191,3,0.1,0.2,118,234,
10527,191,3,0.1,0.2,117,234,
10528,191,3,0.1,0.2,120,234,
10529,191,4,1.9,0.2,350,234,
10530,191,4,1.9,0.1,351,234,
10531,191,4,1.9,0.2,356,234,
10532,191,4,1.9,0.1,357,234,
10533,191,4,1.9,0.2,353,234,
10534,191,4,1.9,0.1,354,234,
10535,191,4,1.9,0.2,359,234,
10536,191,4,1.9,0.1,360,234,
10537,191,4,1.9,0.2,362,234,
10538,191,4,1.9,0.1,363,234,
10539,191,4,1.9,0.30000001,330,234,
10540,191,4,1.9,0.30000001,331,234,
10541,191,4,1.9,0.30000001,337,234,
10542,191,4,1.9,0.30000001,338,234,
10543,191,4,1.9,0.30000001,339,234,
10544,191,4,1.9,0.30000001,340,234,
10545,191,4,1.9,0.30000001,341,234,
10546,191,4,1.9,0.1,367,234,
10547,191,4,1.9,0.1,368,234,
10548,191,4,1.9,0.1,369,234,
10549,191,4,1.9,0.1,370,234,
10550,191,4,1.9,0.1,371,234,
10551,191,4,1.9,0.1,342,234,
10552,191,4,1.9,0.1,343,234,
10553,191,4,1.9,0.1,344,234,
10554,191,4,1.9,0.1,345,234,
10555,191,4,1.9,0.1,346,234,
10556,191,4,1.9,0.1,348,234,
10557,191,4,1.9,8,379,234,
10558,193,1,90,80,276,228,"500"
10559,1018,1,100,80,276,276,"100"
10560,1018,1,100,10,278,276,
10561,1018,1,100,7,278,276,
10562,1018,1,100,3,278,276,
10563,1019,1,100,80,276,278,"300"
10564,1019,1,100,10,278,278,
10565,1019,1,100,7,278,278,
10566,1019,1,100,3,278,278,
10567,1020,1,100,80,276,278,"600"
10568,1020,1,100,10,279,278,
10569,1020,1,100,7,279,278,
10570,1020,1,100,3,279,278,
10571,1021,1,100,80,276,279,"1000"
10572,1021,1,100,10,279,279,
10573,1021,1,100,7,279,279,
10574,1021,1,100,3,279,279,
10575,1022,1,100,80,276,279,"1500"
10576,1022,1,100,10,279,279,
10577,1022,1,100,7,279,279,
10578,1022,1,100,3,279,279,
10579,1023,1,100,80,276,279,"2000"
10580,1023,1,100,10,279,279,
10581,1023,1,100,7,279,279,
10582,1023,1,100,3,279,279,
10583,1024,1,100,80,276,279,"3000"
10584,1024,1,100,10,279,279,
10585,1024,1,100,7,279,279,
10586,194,1,90,80,276,244,"150"
10587,194,2,0.60000002,0.30000001,350,244,
10588,194,2,0.60000002,0.30000001,356,244,
10589,194,2,0.60000002,0.30000001,353,244,
10590,194,2,0.60000002,0.30000001,359,244,
10591,194,2,0.60000002,0.30000001,362,244,
10592,194,2,0.60000002,0.30000001,330,244,
10593,194,2,0.60000002,0.30000001,331,244,
10594,194,2,0.60000002,0.30000001,337,244,
10595,194,2,0.60000002,0.30000001,338,244,
10596,194,2,0.60000002,0.30000001,339,244,
10597,194,2,0.60000002,0.30000001,340,244,
10598,194,2,0.60000002,0.30000001,341,244,
10599,194,2,0.60000002,0.1,367,244,
10600,194,2,0.60000002,0.1,368,244,
10601,194,2,0.60000002,0.1,369,244,
10602,194,2,0.60000002,0.1,370,244,
10603,194,2,0.60000002,0.1,371,244,
10604,194,2,0.60000002,0.1,342,244,
10605,194,2,0.60000002,0.1,343,244,
10606,194,2,0.60000002,0.1,344,244,
10607,194,2,0.60000002,0.1,345,244,
10608,194,2,0.60000002,0.1,346,244,
10609,194,2,0.60000002,0.1,347,244,
10610,194,2,0.60000002,4.8000002,376,244,
10611,194,2,0.60000002,4.8000002,377,244,
10612,194,3,1,2,378,244,
10613,194,3,1,2,376,244,
10614,194,3,1,2,377,244,
10615,194,3,1,2,466,244,
10616,194,3,1,2,312,244,
10617,194,3,1,2,296,244,
10618,194,3,1,2,465,244,
10619,194,4,0.1,0.1,375,244,
10620,194,4,0.1,0.1,374,244,
10621,194,5,0.1,0.40000001,98,244,
10622,194,5,0.1,0.40000001,101,244,
10623,194,5,0.1,0.40000001,100,244,
10624,194,5,0.1,0.40000001,99,244,
10625,194,5,0.1,0.40000001,102,244,
10626,194,5,0.1,0.40000001,92,244,
10627,194,5,0.1,0.40000001,95,244,
10628,194,5,0.1,0.40000001,94,244,
10629,194,5,0.1,0.40000001,93,244,
10630,194,5,0.1,0.40000001,96,244,
10631,194,5,0.1,0.40000001,104,244,
10632,194,5,0.1,0.40000001,107,244,
10633,194,5,0.1,0.40000001,106,244,
10634,194,5,0.1,0.40000001,105,244,
10635,194,5,0.1,0.40000001,108,244,
10636,194,5,0.1,0.40000001,192,244,
10637,194,5,0.1,0.40000001,193,244,
10638,194,5,0.1,0.40000001,194,244,
10639,194,5,0.1,0.40000001,195,244,
10640,194,5,0.1,0.40000001,196,244,
10641,194,5,0.1,0.40000001,197,244,
10642,194,5,0.1,0.40000001,234,244,
10643,194,5,0.1,0.40000001,235,244,
10644,194,5,0.1,0.40000001,236,244,
10645,194,5,0.1,0.40000001,264,244,
10646,194,5,0.1,0.40000001,265,244,
10647,194,5,0.1,0.40000001,266,244,
10648,194,6,0.1,0.30000001,198,244,
10649,194,6,0.1,0.30000001,201,244,
10650,194,6,0.1,0.30000001,237,244,
10651,194,6,0.1,0.30000001,267,244,
10652,194,6,0.1,0.5,116,244,
10653,194,6,0.1,0.5,119,244,
10654,194,6,0.1,0.5,118,244,
10655,194,6,0.1,0.5,117,244,
10656,194,6,0.1,0.5,120,244,
10657,194,6,0.1,0.5,110,244,
10658,194,6,0.1,0.5,110,244,
10659,194,6,0.1,0.5,112,244,
10660,194,6,0.1,0.5,111,244,
10661,194,6,0.1,0.5,114,244,
10662,194,6,0.1,0.5,122,244,
10663,194,6,0.1,0.5,125,244,
10664,194,6,0.1,0.5,124,244,
10665,194,6,0.1,0.5,123,244,
10666,194,6,0.1,0.5,126,244,
10667,194,6,0.1,1,168,244,
10668,194,1,90,80,276,245,"150"
10669,194,2,0.60000002,0.30000001,350,245,
10670,194,2,0.60000002,0.30000001,356,245,
10671,194,2,0.60000002,0.30000001,353,245,
10672,194,2,0.60000002,0.30000001,359,245,
10673,194,2,0.60000002,0.30000001,362,245,
10674,194,2,0.60000002,0.30000001,330,245,
10675,194,2,0.60000002,0.30000001,331,245,
10676,194,2,0.60000002,0.30000001,337,245,
10677,194,2,0.60000002,0.30000001,338,245,
10678,194,2,0.60000002,0.30000001,339,245,
10679,194,2,0.60000002,0.30000001,340,245,
10680,194,2,0.60000002,0.30000001,341,245,
10681,194,2,0.60000002,0.1,367,245,
10682,194,2,0.60000002,0.1,368,245,
10683,194,2,0.60000002,0.1,369,245,
10684,194,2,0.60000002,0.1,370,245,
10685,194,2,0.60000002,0.1,371,245,
10686,194,2,0.60000002,0.1,342,245,
10687,194,2,0.60000002,0.1,343,245,
10688,194,2,0.60000002,0.1,344,245,
10689,194,2,0.60000002,0.1,345,245,
10690,194,2,0.60000002,0.1,346,245,
10691,194,2,0.60000002,0.1,347,245,
10692,194,2,0.60000002,4.8000002,376,245,
10693,194,2,0.60000002,4.8000002,377,245,
10694,194,3,1,2,378,245,
10695,194,3,1,2,376,245,
10696,194,3,1,2,377,245,
10697,194,3,1,2,466,245,
10698,194,3,1,2,312,245,
10699,194,3,1,2,296,245,
10700,194,3,1,2,465,245,
10701,194,4,0.1,0.1,375,245,
10702,194,4,0.1,0.1,374,245,
10703,194,5,0.1,0.40000001,98,245,
10704,194,5,0.1,0.40000001,101,245,
10705,194,5,0.1,0.40000001,100,245,
10706,194,5,0.1,0.40000001,99,245,
10707,194,5,0.1,0.40000001,102,245,
10708,194,5,0.1,0.40000001,92,245,
10709,194,5,0.1,0.40000001,95,245,
10710,194,5,0.1,0.40000001,94,245,
10711,194,5,0.1,0.40000001,93,245,
10712,194,5,0.1,0.40000001,96,245,
10713,194,5,0.1,0.40000001,104,245,
10714,194,5,0.1,0.40000001,107,245,
10715,194,5,0.1,0.40000001,106,245,
10716,194,5,0.1,0.40000001,105,245,
10717,194,5,0.1,0.40000001,108,245,
10718,194,5,0.1,0.40000001,192,245,
10719,194,5,0.1,0.40000001,193,245,
10720,194,5,0.1,0.40000001,194,245,
10721,194,5,0.1,0.40000001,195,245,
10722,194,5,0.1,0.40000001,196,245,
10723,194,5,0.1,0.40000001,197,245,
10724,194,5,0.1,0.40000001,234,245,
