status,monster_name,item_name,normalized_monster,normalized_item
legacy-only-name-pair,theroyaltombkeeperwithball1,yeonlinsteelbow,theroyaltombkeeperwithball1,yeonlinsteelbow
legacy-only-name-pair,theroyaltombkeeperwithball2,absolutekeen,theroyaltombkeeperwithball2,absolutekeen
legacy-only-name-pair,theroyaltombkeeperwithball2,baekdaesteelbow,theroyaltombkeeperwithball2,baekdaesteelbow
legacy-only-name-pair,theroyaltombkeeperwithball2,breakthroughsstrongestmans,theroyaltombkeeperwithball2,breakthroughsstrongestmans
legacy-only-name-pair,theroyaltombkeeperwithball2,decisionaldashy,theroyaltombkeeperwithball2,decisionaldashy
legacy-only-name-pair,theroyaltombkeeperwithball2,despoticforced,theroyaltombkeeperwithball2,despoticforced
legacy-only-name-pair,theroyaltombkeeperwithball2,diamondheroic,theroyaltombkeeperwithball2,diamondheroic
legacy-only-name-pair,theroyaltombkeeperwithball2,dignifiedfixed,theroyaltombkeeperwithball2,dignifiedfixed
legacy-only-name-pair,theroyaltombkeeperwithball2,distinctmerciful,theroyaltombkeeperwithball2,distinctmerciful
legacy-only-name-pair,theroyaltombkeeperwithball2,explosivedestructive,theroyaltombkeeperwithball2,explosivedestructive
legacy-only-name-pair,theroyaltombkeeperwithball2,flexibleagile,theroyaltombkeeperwithball2,flexibleagile
legacy-only-name-pair,theroyaltombkeeperwithball2,geons,theroyaltombkeeperwithball2,geons
legacy-only-name-pair,theroyaltombkeeperwithball2,glidinginstant,theroyaltombkeeperwithball2,glidinginstant
legacy-only-name-pair,theroyaltombkeeperwithball2,gloriousfixed,theroyaltombkeeperwithball2,gloriousfixed
legacy-only-name-pair,theroyaltombkeeperwithball2,invincibleharsh,theroyaltombkeeperwithball2,invincibleharsh
legacy-only-name-pair,theroyaltombkeeperwithball2,legendaryrash,theroyaltombkeeperwithball2,legendaryrash
legacy-only-name-pair,theroyaltombkeeperwithball2,magicalpowerswise,theroyaltombkeeperwithball2,magicalpowerswise
legacy-only-name-pair,theroyaltombkeeperwithball2,mediummedicine,theroyaltombkeeperwithball2,mediummedicine
legacy-only-name-pair,theroyaltombkeeperwithball2,mightyabsoluteness,theroyaltombkeeperwithball2,mightyabsoluteness
legacy-only-name-pair,theroyaltombkeeperwithball2,ordinaryfictional,theroyaltombkeeperwithball2,ordinaryfictional
legacy-only-name-pair,theroyaltombkeeperwithball2,paradoxicalcelebrated,theroyaltombkeeperwithball2,paradoxicalcelebrated
legacy-only-name-pair,theroyaltombkeeperwithball2,pridefulhealthy,theroyaltombkeeperwithball2,pridefulhealthy
legacy-only-name-pair,theroyaltombkeeperwithball2,revengesagile,theroyaltombkeeperwithball2,revengesagile
legacy-only-name-pair,theroyaltombkeeperwithball2,ring,theroyaltombkeeperwithball2,ring
legacy-only-name-pair,theroyaltombkeeperwithball2,ruinousfictional,theroyaltombkeeperwithball2,ruinousfictional
legacy-only-name-pair,theroyaltombkeeperwithball2,seabreamwithblood,theroyaltombkeeperwithball2,seabreamwithblood
legacy-only-name-pair,theroyaltombkeeperwithball2,singakdoosuklinarmor,theroyaltombkeeperwithball2,singakdoosuklinarmor
legacy-only-name-pair,theroyaltombkeeperwithball2,singakdoosuklinboots,theroyaltombkeeperwithball2,singakdoosuklinboots
legacy-only-name-pair,theroyaltombkeeperwithball2,singakdoosuklingloves,theroyaltombkeeperwithball2,singakdoosuklingloves
legacy-only-name-pair,theroyaltombkeeperwithball2,singakdoosuklinhood,theroyaltombkeeperwithball2,singakdoosuklinhood
legacy-only-name-pair,theroyaltombkeeperwithball2,singakdoosuklinshorts,theroyaltombkeeperwithball2,singakdoosuklinshorts
legacy-only-name-pair,theroyaltombkeeperwithball2,steelbow,theroyaltombkeeperwithball2,steelbow
legacy-only-name-pair,theroyaltombkeeperwithball2,steelbowwithcrowsfeather,theroyaltombkeeperwithball2,steelbowwithcrowsfeather
legacy-only-name-pair,theroyaltombkeeperwithball2,steelbowwithgoldencrowsfeather,theroyaltombkeeperwithball2,steelbowwithgoldencrowsfeather
legacy-only-name-pair,theroyaltombkeeperwithball2,steelyablaze,theroyaltombkeeperwithball2,steelyablaze
legacy-only-name-pair,theroyaltombkeeperwithball2,stoneofchance,theroyaltombkeeperwithball2,stoneofchance
legacy-only-name-pair,theroyaltombkeeperwithball2,strongmansforced,theroyaltombkeeperwithball2,strongmansforced
legacy-only-name-pair,theroyaltombkeeperwithball2,trinket,theroyaltombkeeperwithball2,trinket
legacy-only-name-pair,theroyaltombkeeperwithball2,vitalhealthy,theroyaltombkeeperwithball2,vitalhealthy
legacy-only-name-pair,theroyaltombkeeperwithball2,yeonlinsteelbow,theroyaltombkeeperwithball2,yeonlinsteelbow
legacy-only-name-pair,theroyaltombkeeperwithball3,absolutekeen,theroyaltombkeeperwithball3,absolutekeen
legacy-only-name-pair,theroyaltombkeeperwithball3,baekdaesteelbow,theroyaltombkeeperwithball3,baekdaesteelbow
legacy-only-name-pair,theroyaltombkeeperwithball3,bestrefiningwater,theroyaltombkeeperwithball3,bestrefiningwater
legacy-only-name-pair,theroyaltombkeeperwithball3,breakthroughsstrongestmans,theroyaltombkeeperwithball3,breakthroughsstrongestmans
legacy-only-name-pair,theroyaltombkeeperwithball3,cookedchopofmeat,theroyaltombkeeperwithball3,cookedchopofmeat
legacy-only-name-pair,theroyaltombkeeperwithball3,decisionaldashy,theroyaltombkeeperwithball3,decisionaldashy
legacy-only-name-pair,theroyaltombkeeperwithball3,demonsblood,theroyaltombkeeperwithball3,demonsblood
legacy-only-name-pair,theroyaltombkeeperwithball3,despoticforced,theroyaltombkeeperwithball3,despoticforced
legacy-only-name-pair,theroyaltombkeeperwithball3,diamondheroic,theroyaltombkeeperwithball3,diamondheroic
legacy-only-name-pair,theroyaltombkeeperwithball3,dignifiedfixed,theroyaltombkeeperwithball3,dignifiedfixed
legacy-only-name-pair,theroyaltombkeeperwithball3,distinctmerciful,theroyaltombkeeperwithball3,distinctmerciful
legacy-only-name-pair,theroyaltombkeeperwithball3,explosivedestructive,theroyaltombkeeperwithball3,explosivedestructive
legacy-only-name-pair,theroyaltombkeeperwithball3,flexibleagile,theroyaltombkeeperwithball3,flexibleagile
legacy-only-name-pair,theroyaltombkeeperwithball3,geons,theroyaltombkeeperwithball3,geons
legacy-only-name-pair,theroyaltombkeeperwithball3,glidinginstant,theroyaltombkeeperwithball3,glidinginstant
legacy-only-name-pair,theroyaltombkeeperwithball3,gloriousfixed,theroyaltombkeeperwithball3,gloriousfixed
legacy-only-name-pair,theroyaltombkeeperwithball3,invincibleharsh,theroyaltombkeeperwithball3,invincibleharsh
legacy-only-name-pair,theroyaltombkeeperwithball3,legendaryrash,theroyaltombkeeperwithball3,legendaryrash
legacy-only-name-pair,theroyaltombkeeperwithball3,magicalpowerswise,theroyaltombkeeperwithball3,magicalpowerswise
legacy-only-name-pair,theroyaltombkeeperwithball3,mediummedicine,theroyaltombkeeperwithball3,mediummedicine
legacy-only-name-pair,theroyaltombkeeperwithball3,mightyabsoluteness,theroyaltombkeeperwithball3,mightyabsoluteness
legacy-only-name-pair,theroyaltombkeeperwithball3,ordinaryfictional,theroyaltombkeeperwithball3,ordinaryfictional
legacy-only-name-pair,theroyaltombkeeperwithball3,paradoxicalcelebrated,theroyaltombkeeperwithball3,paradoxicalcelebrated
legacy-only-name-pair,theroyaltombkeeperwithball3,porklegofgeumohmountain,theroyaltombkeeperwithball3,porklegofgeumohmountain
legacy-only-name-pair,theroyaltombkeeperwithball3,pridefulhealthy,theroyaltombkeeperwithball3,pridefulhealthy
legacy-only-name-pair,theroyaltombkeeperwithball3,revengesagile,theroyaltombkeeperwithball3,revengesagile
legacy-only-name-pair,theroyaltombkeeperwithball3,ring,theroyaltombkeeperwithball3,ring
legacy-only-name-pair,theroyaltombkeeperwithball3,ruinousfictional,theroyaltombkeeperwithball3,ruinousfictional
legacy-only-name-pair,theroyaltombkeeperwithball3,seabreamwithblood,theroyaltombkeeperwithball3,seabreamwithblood
legacy-only-name-pair,theroyaltombkeeperwithball3,singakdoosuklinarmor,theroyaltombkeeperwithball3,singakdoosuklinarmor
legacy-only-name-pair,theroyaltombkeeperwithball3,singakdoosuklinboots,theroyaltombkeeperwithball3,singakdoosuklinboots
legacy-only-name-pair,theroyaltombkeeperwithball3,singakdoosuklingloves,theroyaltombkeeperwithball3,singakdoosuklingloves
legacy-only-name-pair,theroyaltombkeeperwithball3,singakdoosuklinhood,theroyaltombkeeperwithball3,singakdoosuklinhood
legacy-only-name-pair,theroyaltombkeeperwithball3,singakdoosuklinshorts,theroyaltombkeeperwithball3,singakdoosuklinshorts
legacy-only-name-pair,theroyaltombkeeperwithball3,smallboilingwater,theroyaltombkeeperwithball3,smallboilingwater
legacy-only-name-pair,theroyaltombkeeperwithball3,steelbow,theroyaltombkeeperwithball3,steelbow
legacy-only-name-pair,theroyaltombkeeperwithball3,steelbowwithcrowsfeather,theroyaltombkeeperwithball3,steelbowwithcrowsfeather
legacy-only-name-pair,theroyaltombkeeperwithball3,steelbowwithgoldencrowsfeather,theroyaltombkeeperwithball3,steelbowwithgoldencrowsfeather
legacy-only-name-pair,theroyaltombkeeperwithball3,steelyablaze,theroyaltombkeeperwithball3,steelyablaze
legacy-only-name-pair,theroyaltombkeeperwithball3,stoneofchance,theroyaltombkeeperwithball3,stoneofchance
legacy-only-name-pair,theroyaltombkeeperwithball3,strongmansforced,theroyaltombkeeperwithball3,strongmansforced
legacy-only-name-pair,theroyaltombkeeperwithball3,trinket,theroyaltombkeeperwithball3,trinket
legacy-only-name-pair,theroyaltombkeeperwithball3,vitalhealthy,theroyaltombkeeperwithball3,vitalhealthy
legacy-only-name-pair,theroyaltombkeeperwithball3,yeonlinsteelbow,theroyaltombkeeperwithball3,yeonlinsteelbow
legacy-only-name-pair,theroyaltombkeeperwithball4,absolutekeen,theroyaltombkeeperwithball4,absolutekeen
legacy-only-name-pair,theroyaltombkeeperwithball4,baekdaesteelbow,theroyaltombkeeperwithball4,baekdaesteelbow
legacy-only-name-pair,theroyaltombkeeperwithball4,bestrefiningwater,theroyaltombkeeperwithball4,bestrefiningwater
legacy-only-name-pair,theroyaltombkeeperwithball4,breakthroughsstrongestmans,theroyaltombkeeperwithball4,breakthroughsstrongestmans
legacy-only-name-pair,theroyaltombkeeperwithball4,cookedchopofmeat,theroyaltombkeeperwithball4,cookedchopofmeat
legacy-only-name-pair,theroyaltombkeeperwithball4,decisionaldashy,theroyaltombkeeperwithball4,decisionaldashy
legacy-only-name-pair,theroyaltombkeeperwithball4,demonsblood,theroyaltombkeeperwithball4,demonsblood
legacy-only-name-pair,theroyaltombkeeperwithball4,despoticforced,theroyaltombkeeperwithball4,despoticforced
legacy-only-name-pair,theroyaltombkeeperwithball4,diamondbow,theroyaltombkeeperwithball4,diamondbow
legacy-only-name-pair,theroyaltombkeeperwithball4,diamondheroic,theroyaltombkeeperwithball4,diamondheroic
legacy-only-name-pair,theroyaltombkeeperwithball4,dignifiedfixed,theroyaltombkeeperwithball4,dignifiedfixed
legacy-only-name-pair,theroyaltombkeeperwithball4,distinctmerciful,theroyaltombkeeperwithball4,distinctmerciful
legacy-only-name-pair,theroyaltombkeeperwithball4,explosivedestructive,theroyaltombkeeperwithball4,explosivedestructive
legacy-only-name-pair,theroyaltombkeeperwithball4,flexibleagile,theroyaltombkeeperwithball4,flexibleagile
legacy-only-name-pair,theroyaltombkeeperwithball4,geons,theroyaltombkeeperwithball4,geons
legacy-only-name-pair,theroyaltombkeeperwithball4,glidinginstant,theroyaltombkeeperwithball4,glidinginstant
legacy-only-name-pair,theroyaltombkeeperwithball4,gloriousfixed,theroyaltombkeeperwithball4,gloriousfixed
legacy-only-name-pair,theroyaltombkeeperwithball4,invincibleharsh,theroyaltombkeeperwithball4,invincibleharsh
legacy-only-name-pair,theroyaltombkeeperwithball4,legendaryrash,theroyaltombkeeperwithball4,legendaryrash
legacy-only-name-pair,theroyaltombkeeperwithball4,magicalpowerswise,theroyaltombkeeperwithball4,magicalpowerswise
legacy-only-name-pair,theroyaltombkeeperwithball4,mediummedicine,theroyaltombkeeperwithball4,mediummedicine
legacy-only-name-pair,theroyaltombkeeperwithball4,mightyabsoluteness,theroyaltombkeeperwithball4,mightyabsoluteness
legacy-only-name-pair,theroyaltombkeeperwithball4,ordinaryfictional,theroyaltombkeeperwithball4,ordinaryfictional
legacy-only-name-pair,theroyaltombkeeperwithball4,paradoxicalcelebrated,theroyaltombkeeperwithball4,paradoxicalcelebrated
legacy-only-name-pair,theroyaltombkeeperwithball4,porklegofgeumohmountain,theroyaltombkeeperwithball4,porklegofgeumohmountain
legacy-only-name-pair,theroyaltombkeeperwithball4,pridefulhealthy,theroyaltombkeeperwithball4,pridefulhealthy
legacy-only-name-pair,theroyaltombkeeperwithball4,revengesagile,theroyaltombkeeperwithball4,revengesagile
legacy-only-name-pair,theroyaltombkeeperwithball4,ring,theroyaltombkeeperwithball4,ring
legacy-only-name-pair,theroyaltombkeeperwithball4,ruinousfictional,theroyaltombkeeperwithball4,ruinousfictional
legacy-only-name-pair,theroyaltombkeeperwithball4,seabreamwithblood,theroyaltombkeeperwithball4,seabreamwithblood
legacy-only-name-pair,theroyaltombkeeperwithball4,singakdoosuklinarmor,theroyaltombkeeperwithball4,singakdoosuklinarmor
legacy-only-name-pair,theroyaltombkeeperwithball4,singakdoosuklinboots,theroyaltombkeeperwithball4,singakdoosuklinboots
legacy-only-name-pair,theroyaltombkeeperwithball4,singakdoosuklingloves,theroyaltombkeeperwithball4,singakdoosuklingloves
legacy-only-name-pair,theroyaltombkeeperwithball4,singakdoosuklinhood,theroyaltombkeeperwithball4,singakdoosuklinhood
legacy-only-name-pair,theroyaltombkeeperwithball4,singakdoosuklinshorts,theroyaltombkeeperwithball4,singakdoosuklinshorts
legacy-only-name-pair,theroyaltombkeeperwithball4,smallboilingwater,theroyaltombkeeperwithball4,smallboilingwater
legacy-only-name-pair,theroyaltombkeeperwithball4,steelbow,theroyaltombkeeperwithball4,steelbow
legacy-only-name-pair,theroyaltombkeeperwithball4,steelbowwithcrowsfeather,theroyaltombkeeperwithball4,steelbowwithcrowsfeather
legacy-only-name-pair,theroyaltombkeeperwithball4,steelbowwithgoldencrowsfeather,theroyaltombkeeperwithball4,steelbowwithgoldencrowsfeather
legacy-only-name-pair,theroyaltombkeeperwithball4,steelyablaze,theroyaltombkeeperwithball4,steelyablaze
legacy-only-name-pair,theroyaltombkeeperwithball4,stoneofchance,theroyaltombkeeperwithball4,stoneofchance
legacy-only-name-pair,theroyaltombkeeperwithball4,strongmansforced,theroyaltombkeeperwithball4,strongmansforced
legacy-only-name-pair,theroyaltombkeeperwithball4,trinket,theroyaltombkeeperwithball4,trinket
legacy-only-name-pair,theroyaltombkeeperwithball4,vitalhealthy,theroyaltombkeeperwithball4,vitalhealthy
legacy-only-name-pair,theroyaltombkeeperwithball4,yeonlinsteelbow,theroyaltombkeeperwithball4,yeonlinsteelbow
legacy-only-name-pair,theroyaltombkeeperwithball5,absolutekeen,theroyaltombkeeperwithball5,absolutekeen
legacy-only-name-pair,theroyaltombkeeperwithball5,baekdaesteelbow,theroyaltombkeeperwithball5,baekdaesteelbow
legacy-only-name-pair,theroyaltombkeeperwithball5,breakthroughsstrongestmans,theroyaltombkeeperwithball5,breakthroughsstrongestmans
legacy-only-name-pair,theroyaltombkeeperwithball5,decisionaldashy,theroyaltombkeeperwithball5,decisionaldashy
legacy-only-name-pair,theroyaltombkeeperwithball5,despoticforced,theroyaltombkeeperwithball5,despoticforced
legacy-only-name-pair,theroyaltombkeeperwithball5,diamondheroic,theroyaltombkeeperwithball5,diamondheroic
legacy-only-name-pair,theroyaltombkeeperwithball5,dignifiedfixed,theroyaltombkeeperwithball5,dignifiedfixed
legacy-only-name-pair,theroyaltombkeeperwithball5,distinctmerciful,theroyaltombkeeperwithball5,distinctmerciful
legacy-only-name-pair,theroyaltombkeeperwithball5,explosivedestructive,theroyaltombkeeperwithball5,explosivedestructive
legacy-only-name-pair,theroyaltombkeeperwithball5,flexibleagile,theroyaltombkeeperwithball5,flexibleagile
legacy-only-name-pair,theroyaltombkeeperwithball5,geons,theroyaltombkeeperwithball5,geons
legacy-only-name-pair,theroyaltombkeeperwithball5,glidinginstant,theroyaltombkeeperwithball5,glidinginstant
legacy-only-name-pair,theroyaltombkeeperwithball5,gloriousfixed,theroyaltombkeeperwithball5,gloriousfixed
legacy-only-name-pair,theroyaltombkeeperwithball5,invincibleharsh,theroyaltombkeeperwithball5,invincibleharsh
legacy-only-name-pair,theroyaltombkeeperwithball5,legendaryrash,theroyaltombkeeperwithball5,legendaryrash
legacy-only-name-pair,theroyaltombkeeperwithball5,magicalpowerswise,theroyaltombkeeperwithball5,magicalpowerswise
legacy-only-name-pair,theroyaltombkeeperwithball5,mediummedicine,theroyaltombkeeperwithball5,mediummedicine
legacy-only-name-pair,theroyaltombkeeperwithball5,mightyabsoluteness,theroyaltombkeeperwithball5,mightyabsoluteness
legacy-only-name-pair,theroyaltombkeeperwithball5,ordinaryfictional,theroyaltombkeeperwithball5,ordinaryfictional
legacy-only-name-pair,theroyaltombkeeperwithball5,paradoxicalcelebrated,theroyaltombkeeperwithball5,paradoxicalcelebrated
legacy-only-name-pair,theroyaltombkeeperwithball5,pridefulhealthy,theroyaltombkeeperwithball5,pridefulhealthy
legacy-only-name-pair,theroyaltombkeeperwithball5,revengesagile,theroyaltombkeeperwithball5,revengesagile
legacy-only-name-pair,theroyaltombkeeperwithball5,ring,theroyaltombkeeperwithball5,ring
legacy-only-name-pair,theroyaltombkeeperwithball5,ruinousfictional,theroyaltombkeeperwithball5,ruinousfictional
legacy-only-name-pair,theroyaltombkeeperwithball5,seabreamwithblood,theroyaltombkeeperwithball5,seabreamwithblood
legacy-only-name-pair,theroyaltombkeeperwithball5,singakdoosuklinarmor,theroyaltombkeeperwithball5,singakdoosuklinarmor
legacy-only-name-pair,theroyaltombkeeperwithball5,singakdoosuklinboots,theroyaltombkeeperwithball5,singakdoosuklinboots
legacy-only-name-pair,theroyaltombkeeperwithball5,singakdoosuklingloves,theroyaltombkeeperwithball5,singakdoosuklingloves
legacy-only-name-pair,theroyaltombkeeperwithball5,singakdoosuklinhood,theroyaltombkeeperwithball5,singakdoosuklinhood
legacy-only-name-pair,theroyaltombkeeperwithball5,singakdoosuklinshorts,theroyaltombkeeperwithball5,singakdoosuklinshorts
legacy-only-name-pair,theroyaltombkeeperwithball5,steelbow,theroyaltombkeeperwithball5,steelbow
legacy-only-name-pair,theroyaltombkeeperwithball5,steelbowwithcrowsfeather,theroyaltombkeeperwithball5,steelbowwithcrowsfeather
legacy-only-name-pair,theroyaltombkeeperwithball5,steelbowwithgoldencrowsfeather,theroyaltombkeeperwithball5,steelbowwithgoldencrowsfeather
legacy-only-name-pair,theroyaltombkeeperwithball5,steelyablaze,theroyaltombkeeperwithball5,steelyablaze
legacy-only-name-pair,theroyaltombkeeperwithball5,stoneofchance,theroyaltombkeeperwithball5,stoneofchance
