drp_azon,drp_group1,drp_group2,drp_chance1,drp_chance2,drp_item,drp_monst,drp_rev,bango_item_name,bango_monster_name,bango_value,bango_flag,provenance,source_file,source_line
19920,,,,,265,972,,BeeDan DaeChangEau Shorts,Gigantic Species Berserk,1,n,bango-file,droplist.dat,20455
19921,,,,,382,972,,White DaeChangEau,Gigantic Species Berserk,1,n,bango-file,droplist.dat,20456
19922,,,,,383,972,,White DaeChangEau Hair Decoration,Gigantic Species Berserk,1,n,bango-file,droplist.dat,20457
19923,,,,,384,972,,White DaeChangEau Gloves,Gigantic Species Berserk,1,n,bango-file,droplist.dat,20458
19924,,,,,385,972,,White DaeChangEau Shoes,Gigantic Species Berserk,1,n,bango-file,droplist.dat,20459
19925,,,,,386,972,,White DaeChangEau Shorts,Gigantic Species Berserk,1,n,bango-file,droplist.dat,20460
19926,,,,,115,972,,Joong Bang Chairperson's WhiteStick,Gigantic Species Berserk,1,n,bango-file,droplist.dat,20461
19927,,,,,116,972,,Joong Bang Chairperson's Single Stick,Gigantic Species Berserk,1,n,bango-file,droplist.dat,20462
19928,,,,,248,972,,Stick with Black Crow's Feather,Gigantic Species Berserk,1,n,bango-file,droplist.dat,20463
19929,,,,,249,972,,Line Pattern Stick with Black Crow's Feather,Gigantic Species Berserk,1,n,bango-file,droplist.dat,20464
19930,,,,,250,972,,Stick with Blue Crow's Feather,Gigantic Species Berserk,1,n,bango-file,droplist.dat,20465
19931,,,,,276,972,,Talisman of Wonder,Gigantic Species Berserk,1,n,bango-file,droplist.dat,20466
19932,,,,,284,972,,Talisman of Wonder,Gigantic Species Berserk,1,n,bango-file,droplist.dat,20467
19933,,,,,292,972,,Talisman of Wonder,Gigantic Species Berserk,1,n,bango-file,droplist.dat,20468
19934,,,,,300,972,,Talisman of Wonder,Gigantic Species Berserk,1,n,bango-file,droplist.dat,20469
19935,,,,,308,972,,Talisman of Wonder,Gigantic Species Berserk,1,n,bango-file,droplist.dat,20470
19936,,,,,316,972,,Talisman of Intensification,Gigantic Species Berserk,1,n,bango-file,droplist.dat,20471
19937,,,,,318,972,,Talisman of Intensification,Gigantic Species Berserk,1,n,bango-file,droplist.dat,20472
19938,,,,,282,972,,Talisman of Intensification,Gigantic Species Berserk,1,n,bango-file,droplist.dat,20473
19939,,,,,290,972,,Talisman of Intensification,Gigantic Species Berserk,1,n,bango-file,droplist.dat,20474
19940,,,,,298,972,,Talisman of Intensification,Gigantic Species Berserk,1,n,bango-file,droplist.dat,20475
19941,,,,,306,972,,Talisman of Intensification,Gigantic Species Berserk,1,n,bango-file,droplist.dat,20476
19942,,,,,314,972,,Talisman of Intensification,Gigantic Species Berserk,1,n,bango-file,droplist.dat,20477
19943,,,,,322,972,,Talisman of Protection,Gigantic Species Berserk,1,n,bango-file,droplist.dat,20478
19944,,,,,323,972,,Talisman of Protection,Gigantic Species Berserk,1,n,bango-file,droplist.dat,20479
19945,,,,,324,972,,Talisman of Protection,Gigantic Species Berserk,1,n,bango-file,droplist.dat,20480
19946,,,,,325,972,,Talisman of Protection,Gigantic Species Berserk,1,n,bango-file,droplist.dat,20481
19947,,,,,326,972,,Talisman of Protection,Gigantic Species Berserk,1,n,bango-file,droplist.dat,20482
19948,,,,,327,972,,Talisman of Intensification,Gigantic Species Berserk,1,n,bango-file,droplist.dat,20483
19949,,,,,328,972,,Talisman of Intensification,Gigantic Species Berserk,1,n,bango-file,droplist.dat,20484
19950,,,,,329,972,,Talisman of Intensification,Gigantic Species Berserk,1,n,bango-file,droplist.dat,20485
19951,,,,,330,972,,Talisman of Intensification,Gigantic Species Berserk,1,n,bango-file,droplist.dat,20486
19952,,,,,331,972,,Talisman of Intensification,Gigantic Species Berserk,1,n,bango-file,droplist.dat,20487
19953,,,,,332,972,,Talisman of Intensification,Gigantic Species Berserk,1,n,bango-file,droplist.dat,20488
19954,,,,,446,972,,Sea Bream with Blood,Gigantic Species Berserk,1,n,bango-file,droplist.dat,20489
19955,,,,,362,972,,Stone of Chance,Gigantic Species Berserk,1,n,bango-file,droplist.dat,20490
19956,,,,,466,972,,Diamond Stick,Gigantic Species Berserk,1,n,bango-file,droplist.dat,20491
19957,,,,,31,973,,Zamogeon,Gigantic Species Berserk,232,n,bango-file,droplist.dat,20493
19958,,,,,48,973,,Medium Medicine,Gigantic Species Berserk,1,n,bango-file,droplist.dat,20494
19959,,,,,251,973,,Intensified Steel Armor,Gigantic Species Berserk,1,n,bango-file,droplist.dat,20495
19960,,,,,252,973,,Intensified Steel Helmet,Gigantic Species Berserk,1,n,bango-file,droplist.dat,20496
19961,,,,,253,973,,Intensified Steel Gloves,Gigantic Species Berserk,1,n,bango-file,droplist.dat,20497
19962,,,,,254,973,,Intensified Steel Shoes,Gigantic Species Berserk,1,n,bango-file,droplist.dat,20498
19963,,,,,255,973,,Intensified Steel Shorts,Gigantic Species Berserk,1,n,bango-file,droplist.dat,20499
19964,,,,,372,973,,Diamond Scaled Armor,Gigantic Species Berserk,1,n,bango-file,droplist.dat,20500
19965,,,,,373,973,,Diamond Scaled Helmet,Gigantic Species Berserk,1,n,bango-file,droplist.dat,20501
19966,,,,,374,973,,Diamond Scaled Gloves,Gigantic Species Berserk,1,n,bango-file,droplist.dat,20502
19967,,,,,375,973,,Diamond Scaled Shoes,Gigantic Species Berserk,1,n,bango-file,droplist.dat,20503
19968,,,,,376,973,,Diamond Scaled Shorts,Gigantic Species Berserk,1,n,bango-file,droplist.dat,20504
19969,,,,,103,973,,MaeGak Hwandoo SaeHyung Big Sword,Gigantic Species Berserk,1,n,bango-file,droplist.dat,20505
19970,,,,,104,973,,Hwandoo Saehyung Big Sword with Pattern of Leaf,Gigantic Species Berserk,1,n,bango-file,droplist.dat,20506
19971,,,,,440,973,,Giant Sword,Gigantic Species Berserk,1,n,bango-file,droplist.dat,20507
19972,,,,,441,973,,Revengeful Sword,Gigantic Species Berserk,1,n,bango-file,droplist.dat,20508
19973,,,,,442,973,,Butterfly-Shaped Giant Sword,Gigantic Species Berserk,1,n,bango-file,droplist.dat,20509
19974,,,,,1575,973,,BeeDan suit of High class thief,Gigantic Species Berserk,1,n,bango-file,droplist.dat,20510
19975,,,,,1576,973,, BeeDan Hood of High class thief,Gigantic Species Berserk,1,n,bango-file,droplist.dat,20511
19976,,,,,1577,973,,BeeDan Gloves of High class thief,Gigantic Species Berserk,1,n,bango-file,droplist.dat,20512
19977,,,,,1578,973,,BeeDan Boots of High class thief,Gigantic Species Berserk,1,n,bango-file,droplist.dat,20513
19978,,,,,1579,973,,BeeDan suit Shorts of High class thief,Gigantic Species Berserk,1,n,bango-file,droplist.dat,20514
19979,,,,,1418,973,,Savage Tribe's dagger,Gigantic Species Berserk,1,n,bango-file,droplist.dat,20515
19980,,,,,1419,973,,Savage Tribe's Tiger Teeth dagger,Gigantic Species Berserk,1,n,bango-file,droplist.dat,20516
19981,,,,,1420,973,,Golden Treasure dagger,Gigantic Species Berserk,1,n,bango-file,droplist.dat,20517
19982,,,,,1421,973,,Butterfly-Shaped dagger,Gigantic Species Berserk,1,n,bango-file,droplist.dat,20518
19983,,,,,1422,973,,Revengeful dagger,Gigantic Species Berserk,1,n,bango-file,droplist.dat,20519
19984,,,,,276,973,,Talisman of Wonder,Gigantic Species Berserk,1,n,bango-file,droplist.dat,20520
19985,,,,,284,973,,Talisman of Wonder,Gigantic Species Berserk,1,n,bango-file,droplist.dat,20521
19986,,,,,292,973,,Talisman of Wonder,Gigantic Species Berserk,1,n,bango-file,droplist.dat,20522
19987,,,,,300,973,,Talisman of Wonder,Gigantic Species Berserk,1,n,bango-file,droplist.dat,20523
19988,,,,,308,973,,Talisman of Wonder,Gigantic Species Berserk,1,n,bango-file,droplist.dat,20524
19989,,,,,316,973,,Talisman of Intensification,Gigantic Species Berserk,1,n,bango-file,droplist.dat,20525
19990,,,,,318,973,,Talisman of Intensification,Gigantic Species Berserk,1,n,bango-file,droplist.dat,20526
19991,,,,,282,973,,Talisman of Intensification,Gigantic Species Berserk,1,n,bango-file,droplist.dat,20527
19992,,,,,290,973,,Talisman of Intensification,Gigantic Species Berserk,1,n,bango-file,droplist.dat,20528
19993,,,,,298,973,,Talisman of Intensification,Gigantic Species Berserk,1,n,bango-file,droplist.dat,20529
19994,,,,,306,973,,Talisman of Intensification,Gigantic Species Berserk,1,n,bango-file,droplist.dat,20530
19995,,,,,314,973,,Talisman of Intensification,Gigantic Species Berserk,1,n,bango-file,droplist.dat,20531
19996,,,,,322,973,,Talisman of Protection,Gigantic Species Berserk,1,n,bango-file,droplist.dat,20532
19997,,,,,323,973,,Talisman of Protection,Gigantic Species Berserk,1,n,bango-file,droplist.dat,20533
19998,,,,,324,973,,Talisman of Protection,Gigantic Species Berserk,1,n,bango-file,droplist.dat,20534
19999,,,,,325,973,,Talisman of Protection,Gigantic Species Berserk,1,n,bango-file,droplist.dat,20535
20000,,,,,326,973,,Talisman of Protection,Gigantic Species Berserk,1,n,bango-file,droplist.dat,20536
20001,,,,,327,973,,Talisman of Intensification,Gigantic Species Berserk,1,n,bango-file,droplist.dat,20537
20002,,,,,328,973,,Talisman of Intensification,Gigantic Species Berserk,1,n,bango-file,droplist.dat,20538
20003,,,,,329,973,,Talisman of Intensification,Gigantic Species Berserk,1,n,bango-file,droplist.dat,20539
20004,,,,,330,973,,Talisman of Intensification,Gigantic Species Berserk,1,n,bango-file,droplist.dat,20540
20005,,,,,331,973,,Talisman of Intensification,Gigantic Species Berserk,1,n,bango-file,droplist.dat,20541
20006,,,,,332,973,,Talisman of Intensification,Gigantic Species Berserk,1,n,bango-file,droplist.dat,20542
20007,,,,,446,973,,Sea Bream with Blood,Gigantic Species Berserk,1,n,bango-file,droplist.dat,20543
20008,,,,,362,973,,Stone of Chance,Gigantic Species Berserk,1,n,bango-file,droplist.dat,20544
20009,,,,,460,973,,Diamond Giant Sword,Gigantic Species Berserk,1,n,bango-file,droplist.dat,20545
20010,,,,,31,974,,Zamogeon,Gigantic Species Berserk,232,n,bango-file,droplist.dat,20547
20011,,,,,48,974,,Medium Medicine,Gigantic Species Berserk,1,n,bango-file,droplist.dat,20548
20012,,,,,256,974,,SinGak DooSukLin Armor,Gigantic Species Berserk,1,n,bango-file,droplist.dat,20549
20013,,,,,257,974,,SinGak DooSukLin Hood,Gigantic Species Berserk,1,n,bango-file,droplist.dat,20550
20014,,,,,258,974,,SinGak DooSukLin Gloves,Gigantic Species Berserk,1,n,bango-file,droplist.dat,20551
20015,,,,,259,974,,SinGak DooSukLin Shoes,Gigantic Species Berserk,1,n,bango-file,droplist.dat,20552
20016,,,,,260,974,,SinGak DooSukLin Shorts,Gigantic Species Berserk,1,n,bango-file,droplist.dat,20553
20017,,,,,377,974,,Diamond Armor,Gigantic Species Berserk,1,n,bango-file,droplist.dat,20554
20018,,,,,378,974,,Diamond Helmet,Gigantic Species Berserk,1,n,bango-file,droplist.dat,20555
20019,,,,,379,974,,Diamond Gloves,Gigantic Species Berserk,1,n,bango-file,droplist.dat,20556
20020,,,,,380,974,,Diamond Shoes,Gigantic Species Berserk,1,n,bango-file,droplist.dat,20557
20021,,,,,381,974,,Diamond Shorts,Gigantic Species Berserk,1,n,bango-file,droplist.dat,20558
20022,,,,,109,974,,Baek Dae Steel Bow,Gigantic Species Berserk,1,n,bango-file,droplist.dat,20559
20023,,,,,110,974,,Yeon Lin Steel Bow,Gigantic Species Berserk,1,n,bango-file,droplist.dat,20560
20024,,,,,245,974,,Steel Bow,Gigantic Species Berserk,1,n,bango-file,droplist.dat,20561
20025,,,,,246,974,,Steel Bow with Crow's Feather,Gigantic Species Berserk,1,n,bango-file,droplist.dat,20562
20026,,,,,247,974,,Steel Bow with Golden Crow's Feather,Gigantic Species Berserk,1,n,bango-file,droplist.dat,20563
20027,,,,,276,974,,Talisman of Wonder,Gigantic Species Berserk,1,n,bango-file,droplist.dat,20564
20028,,,,,284,974,,Talisman of Wonder,Gigantic Species Berserk,1,n,bango-file,droplist.dat,20565
20029,,,,,292,974,,Talisman of Wonder,Gigantic Species Berserk,1,n,bango-file,droplist.dat,20566
20030,,,,,300,974,,Talisman of Wonder,Gigantic Species Berserk,1,n,bango-file,droplist.dat,20567
20031,,,,,308,974,,Talisman of Wonder,Gigantic Species Berserk,1,n,bango-file,droplist.dat,20568
20032,,,,,316,974,,Talisman of Intensification,Gigantic Species Berserk,1,n,bango-file,droplist.dat,20569
20033,,,,,318,974,,Talisman of Intensification,Gigantic Species Berserk,1,n,bango-file,droplist.dat,20570
20034,,,,,282,974,,Talisman of Intensification,Gigantic Species Berserk,1,n,bango-file,droplist.dat,20571
20035,,,,,290,974,,Talisman of Intensification,Gigantic Species Berserk,1,n,bango-file,droplist.dat,20572
20036,,,,,298,974,,Talisman of Intensification,Gigantic Species Berserk,1,n,bango-file,droplist.dat,20573
20037,,,,,306,974,,Talisman of Intensification,Gigantic Species Berserk,1,n,bango-file,droplist.dat,20574
20038,,,,,314,974,,Talisman of Intensification,Gigantic Species Berserk,1,n,bango-file,droplist.dat,20575
20039,,,,,322,974,,Talisman of Protection,Gigantic Species Berserk,1,n,bango-file,droplist.dat,20576
20040,,,,,323,974,,Talisman of Protection,Gigantic Species Berserk,1,n,bango-file,droplist.dat,20577
20041,,,,,324,974,,Talisman of Protection,Gigantic Species Berserk,1,n,bango-file,droplist.dat,20578
20042,,,,,325,974,,Talisman of Protection,Gigantic Species Berserk,1,n,bango-file,droplist.dat,20579
20043,,,,,326,974,,Talisman of Protection,Gigantic Species Berserk,1,n,bango-file,droplist.dat,20580
20044,,,,,327,974,,Talisman of Intensification,Gigantic Species Berserk,1,n,bango-file,droplist.dat,20581
20045,,,,,328,974,,Talisman of Intensification,Gigantic Species Berserk,1,n,bango-file,droplist.dat,20582
20046,,,,,329,974,,Talisman of Intensification,Gigantic Species Berserk,1,n,bango-file,droplist.dat,20583
20047,,,,,330,974,,Talisman of Intensification,Gigantic Species Berserk,1,n,bango-file,droplist.dat,20584
20048,,,,,331,974,,Talisman of Intensification,Gigantic Species Berserk,1,n,bango-file,droplist.dat,20585
20049,,,,,332,974,,Talisman of Intensification,Gigantic Species Berserk,1,n,bango-file,droplist.dat,20586
20050,,,,,446,974,,Sea Bream with Blood,Gigantic Species Berserk,1,n,bango-file,droplist.dat,20587
20051,,,,,362,974,,Stone of Chance,Gigantic Species Berserk,1,n,bango-file,droplist.dat,20588
20052,,,,,463,974,,Diamond Bow,Gigantic Species Berserk,1,n,bango-file,droplist.dat,20589
20053,,,,,31,975,,Zamogeon,Gigantic Species Murderer,250,n,bango-file,droplist.dat,20591
20054,,,,,48,975,,Medium Medicine,Gigantic Species Murderer,1,n,bango-file,droplist.dat,20592
20055,,,,,251,975,,Intensified Steel Armor,Gigantic Species Murderer,1,n,bango-file,droplist.dat,20593
20056,,,,,252,975,,Intensified Steel Helmet,Gigantic Species Murderer,1,n,bango-file,droplist.dat,20594
20057,,,,,253,975,,Intensified Steel Gloves,Gigantic Species Murderer,1,n,bango-file,droplist.dat,20595
20058,,,,,254,975,,Intensified Steel Shoes,Gigantic Species Murderer,1,n,bango-file,droplist.dat,20596
20059,,,,,255,975,,Intensified Steel Shorts,Gigantic Species Murderer,1,n,bango-file,droplist.dat,20597
20060,,,,,372,975,,Diamond Scaled Armor,Gigantic Species Murderer,1,n,bango-file,droplist.dat,20598
20061,,,,,373,975,,Diamond Scaled Helmet,Gigantic Species Murderer,1,n,bango-file,droplist.dat,20599
20062,,,,,374,975,,Diamond Scaled Gloves,Gigantic Species Murderer,1,n,bango-file,droplist.dat,20600
20063,,,,,375,975,,Diamond Scaled Shoes,Gigantic Species Murderer,1,n,bango-file,droplist.dat,20601
20064,,,,,376,975,,Diamond Scaled Shorts,Gigantic Species Murderer,1,n,bango-file,droplist.dat,20602
20065,,,,,103,975,,MaeGak Hwandoo SaeHyung Big Sword,Gigantic Species Murderer,1,n,bango-file,droplist.dat,20603
20066,,,,,104,975,,Hwandoo Saehyung Big Sword with Pattern of Leaf,Gigantic Species Murderer,1,n,bango-file,droplist.dat,20604
20067,,,,,440,975,,Giant Sword,Gigantic Species Murderer,1,n,bango-file,droplist.dat,20605
20068,,,,,441,975,,Revengeful Sword,Gigantic Species Murderer,1,n,bango-file,droplist.dat,20606
20069,,,,,442,975,,Butterfly-Shaped Giant Sword,Gigantic Species Murderer,1,n,bango-file,droplist.dat,20607
20070,,,,,242,975,,Golden Treasure Sword,Gigantic Species Murderer,1,n,bango-file,droplist.dat,20608
20071,,,,,243,975,,Butterfly-Shaped Treasure Sword,Gigantic Species Murderer,1,n,bango-file,droplist.dat,20609
20072,,,,,244,975,,Black Golden Treasure Sword,Gigantic Species Murderer,1,n,bango-file,droplist.dat,20610
20073,,,,,276,975,,Talisman of Wonder,Gigantic Species Murderer,1,n,bango-file,droplist.dat,20611
20074,,,,,284,975,,Talisman of Wonder,Gigantic Species Murderer,1,n,bango-file,droplist.dat,20612
20075,,,,,292,975,,Talisman of Wonder,Gigantic Species Murderer,1,n,bango-file,droplist.dat,20613
20076,,,,,300,975,,Talisman of Wonder,Gigantic Species Murderer,1,n,bango-file,droplist.dat,20614
20077,,,,,308,975,,Talisman of Wonder,Gigantic Species Murderer,1,n,bango-file,droplist.dat,20615
20078,,,,,316,975,,Talisman of Intensification,Gigantic Species Murderer,1,n,bango-file,droplist.dat,20616
20079,,,,,318,975,,Talisman of Intensification,Gigantic Species Murderer,1,n,bango-file,droplist.dat,20617
20080,,,,,282,975,,Talisman of Intensification,Gigantic Species Murderer,1,n,bango-file,droplist.dat,20618
20081,,,,,290,975,,Talisman of Intensification,Gigantic Species Murderer,1,n,bango-file,droplist.dat,20619
20082,,,,,298,975,,Talisman of Intensification,Gigantic Species Murderer,1,n,bango-file,droplist.dat,20620
20083,,,,,306,975,,Talisman of Intensification,Gigantic Species Murderer,1,n,bango-file,droplist.dat,20621
20084,,,,,314,975,,Talisman of Intensification,Gigantic Species Murderer,1,n,bango-file,droplist.dat,20622
20085,,,,,322,975,,Talisman of Protection,Gigantic Species Murderer,1,n,bango-file,droplist.dat,20623
20086,,,,,323,975,,Talisman of Protection,Gigantic Species Murderer,1,n,bango-file,droplist.dat,20624
20087,,,,,324,975,,Talisman of Protection,Gigantic Species Murderer,1,n,bango-file,droplist.dat,20625
20088,,,,,325,975,,Talisman of Protection,Gigantic Species Murderer,1,n,bango-file,droplist.dat,20626
20089,,,,,326,975,,Talisman of Protection,Gigantic Species Murderer,1,n,bango-file,droplist.dat,20627
20090,,,,,327,975,,Talisman of Intensification,Gigantic Species Murderer,1,n,bango-file,droplist.dat,20628
20091,,,,,328,975,,Talisman of Intensification,Gigantic Species Murderer,1,n,bango-file,droplist.dat,20629
20092,,,,,329,975,,Talisman of Intensification,Gigantic Species Murderer,1,n,bango-file,droplist.dat,20630
20093,,,,,330,975,,Talisman of Intensification,Gigantic Species Murderer,1,n,bango-file,droplist.dat,20631
20094,,,,,331,975,,Talisman of Intensification,Gigantic Species Murderer,1,n,bango-file,droplist.dat,20632
20095,,,,,332,975,,Talisman of Intensification,Gigantic Species Murderer,1,n,bango-file,droplist.dat,20633
20096,,,,,446,975,,Sea Bream with Blood,Gigantic Species Murderer,1,n,bango-file,droplist.dat,20634
20097,,,,,362,975,,Stone of Chance,Gigantic Species Murderer,1,n,bango-file,droplist.dat,20635
20098,,,,,457,975,,Diamond Treasure Sword,Gigantic Species Murderer,1,n,bango-file,droplist.dat,20636
20099,,,,,460,975,,Diamond Giant Sword,Gigantic Species Murderer,1,n,bango-file,droplist.dat,20637
20100,,,,,31,976,,Zamogeon,Gigantic Species Murderer,250,n,bango-file,droplist.dat,20639
20101,,,,,48,976,,Medium Medicine,Gigantic Species Murderer,1,n,bango-file,droplist.dat,20640
20102,,,,,261,976,,BeeDan DaeChangEau,Gigantic Species Murderer,1,n,bango-file,droplist.dat,20641
20103,,,,,262,976,,BeeDan DaeChangEau Hair Decoration,Gigantic Species Murderer,1,n,bango-file,droplist.dat,20642
20104,,,,,263,976,,BeeDan DaeChangEau Gloves,Gigantic Species Murderer,1,n,bango-file,droplist.dat,20643
20105,,,,,264,976,,BeeDan DaeChangEau Shoes,Gigantic Species Murderer,1,n,bango-file,droplist.dat,20644
