normalized_name,legacy_name,bango_name,bango_key,bango_definition_ordinal,skill_class,legacy_positions,match_basis,field,meaning,unit,compare_index,label_verification,bango_level_json,bango_grade_json,legacy_rpn,bango_prefix_json,bango_rpn_json,legacy_canonical_json,bango_canonical_json,verdict,attribution,notes
therapeutictouch,Therapeutic touch,Therapeutic touch,mage-72,1,mage,6,normalized-name-and-class,sk_mana,mana_or_energy,game_units,1,verified-ability-text-and-gitbook,"[""75"",""0""]","[""43"",""0""]",100 sk_lvl 50 sk_lvl 1 - + * + 198 100 / *,"[[""mul"",[""plus"",""100"",[""mul"",""skill_level"",[""plus"",""50"",[""minus"",""skill_level"",""1""]]]],""1.98""]]","[""100 skill_level 50 skill_level 1 - + * + 1.98 *""]","[""multiply"",[""add"",[""multiply"",[""add"",[""number"",""50""],[""subtract"",[""variable"",""skill_level""],[""number"",""1""]]],[""variable"",""skill_level""]],[""number"",""100""]],[""number"",""99/50""]]","[[""multiply"",[""add"",[""multiply"",[""add"",[""number"",""50""],[""subtract"",[""variable"",""skill_level""],[""number"",""1""]]],[""variable"",""skill_level""]],[""number"",""100""]],[""number"",""99/50""]]]",same,,Canonical arithmetic expressions are semantically identical.
therapeutictouch,Therapeutic touch,Therapeutic touch,mage-72,1,mage,6,normalized-name-and-class,sk_range,range,game_units,2,gitbook-verified-for-class,"[""75"",""0""]","[""43"",""0""]",0,"[""180""]","[""180""]","[""number"",""0""]","[[""number"",""180""]]",differs,bango-differs-from-legacy,Value or formula differs; source-version attribution remains open.
therapeutictouch,Therapeutic touch,Therapeutic touch,mage-72,1,mage,6,normalized-name-and-class,sk_charge,cast_time,milliseconds,3,gitbook-verified-for-class,"[""75"",""0""]","[""43"",""0""]",0,"[""1399""]","[""1399""]","[""number"",""0""]","[[""number"",""1399""]]",differs,bango-differs-from-legacy,Value or formula differs; source-version attribution remains open.
therapeutictouch,Therapeutic touch,Therapeutic touch,mage-72,1,mage,6,normalized-name-and-class,sk_coold,cooldown,milliseconds,4,gitbook-verified-for-class,"[""75"",""0""]","[""43"",""0""]",150000,"[""60000""]","[""60000""]","[""number"",""150000""]","[[""number"",""60000""]]",differs,bango-differs-from-legacy,Value or formula differs; source-version attribution remains open.
fireball,Fireball,Fireball,mage-73,1,mage,5,normalized-name-and-class,sk_mana,mana_or_energy,game_units,1,verified-ability-text-and-gitbook,"[""75"",""0""]","[""23"",""0""]",sk_lvl 1 - 30 + sk_lvl * 300 + 79 100 / *,"[[""mul"",[""plus"",""300"",[""mul"",""skill_level"",[""plus"",""30"",[""minus"",""skill_level"",""1""]]]],""0.79""]]","[""300 skill_level 30 skill_level 1 - + * + 0.79 *""]","[""multiply"",[""add"",[""multiply"",[""add"",[""number"",""30""],[""subtract"",[""variable"",""skill_level""],[""number"",""1""]]],[""variable"",""skill_level""]],[""number"",""300""]],[""number"",""79/100""]]","[[""multiply"",[""add"",[""multiply"",[""add"",[""number"",""30""],[""subtract"",[""variable"",""skill_level""],[""number"",""1""]]],[""variable"",""skill_level""]],[""number"",""300""]],[""number"",""79/100""]]]",same,,Canonical arithmetic expressions are semantically identical.
fireball,Fireball,Fireball,mage-73,1,mage,5,normalized-name-and-class,sk_range,range,game_units,2,gitbook-verified-for-class,"[""75"",""0""]","[""23"",""0""]",0,"[""180""]","[""180""]","[""number"",""0""]","[[""number"",""180""]]",differs,bango-differs-from-legacy,Value or formula differs; source-version attribution remains open.
fireball,Fireball,Fireball,mage-73,1,mage,5,normalized-name-and-class,sk_charge,cast_time,milliseconds,3,gitbook-verified-for-class,"[""75"",""0""]","[""23"",""0""]",1000,"[""1399""]","[""1399""]","[""number"",""1000""]","[[""number"",""1399""]]",differs,bango-differs-from-legacy,Value or formula differs; source-version attribution remains open.
fireball,Fireball,Fireball,mage-73,1,mage,5,normalized-name-and-class,sk_coold,cooldown,milliseconds,4,gitbook-verified-for-class,"[""75"",""0""]","[""23"",""0""]",200000 sk_lvl 20000 * -,"[""180000"",""160000"",""140000"",""120000"",""100000""]","[""180000"",""160000"",""140000"",""120000"",""100000""]","[""subtract"",[""number"",""200000""],[""multiply"",[""number"",""20000""],[""variable"",""skill_level""]]]","[[""number"",""180000""],[""number"",""160000""],[""number"",""140000""],[""number"",""120000""],[""number"",""100000""]]",same,,Canonical arithmetic expressions are semantically identical.
icearrow,Ice Arrow,Ice Arrow,mage-74,1,mage,5,normalized-name-and-class,sk_mana,mana_or_energy,game_units,1,verified-ability-text-and-gitbook,"[""75"",""0""]","[""23"",""0""]",sk_lvl 1 - 100 + sk_lvl * 450 + 42 100 / *,"[[""mul"",[""plus"",""450"",[""mul"",""skill_level"",[""plus"",""100"",[""minus"",""skill_level"",""1""]]]],""0.42""]]","[""450 skill_level 100 skill_level 1 - + * + 0.42 *""]","[""multiply"",[""add"",[""multiply"",[""add"",[""number"",""100""],[""subtract"",[""variable"",""skill_level""],[""number"",""1""]]],[""variable"",""skill_level""]],[""number"",""450""]],[""number"",""21/50""]]","[[""multiply"",[""add"",[""multiply"",[""add"",[""number"",""100""],[""subtract"",[""variable"",""skill_level""],[""number"",""1""]]],[""variable"",""skill_level""]],[""number"",""450""]],[""number"",""21/50""]]]",same,,Canonical arithmetic expressions are semantically identical.
icearrow,Ice Arrow,Ice Arrow,mage-74,1,mage,5,normalized-name-and-class,sk_range,range,game_units,2,gitbook-verified-for-class,"[""75"",""0""]","[""23"",""0""]",0,"[""200""]","[""200""]","[""number"",""0""]","[[""number"",""200""]]",differs,bango-differs-from-legacy,Value or formula differs; source-version attribution remains open.
icearrow,Ice Arrow,Ice Arrow,mage-74,1,mage,5,normalized-name-and-class,sk_charge,cast_time,milliseconds,3,gitbook-verified-for-class,"[""75"",""0""]","[""23"",""0""]",1000,"[""1399""]","[""1399""]","[""number"",""1000""]","[[""number"",""1399""]]",differs,bango-differs-from-legacy,Value or formula differs; source-version attribution remains open.
icearrow,Ice Arrow,Ice Arrow,mage-74,1,mage,5,normalized-name-and-class,sk_coold,cooldown,milliseconds,4,gitbook-verified-for-class,"[""75"",""0""]","[""23"",""0""]",200000 sk_lvl 20000 * -,"[""180000"",""160000"",""140000"",""120000"",""100000""]","[""180000"",""160000"",""140000"",""120000"",""100000""]","[""subtract"",[""number"",""200000""],[""multiply"",[""number"",""20000""],[""variable"",""skill_level""]]]","[[""number"",""180000""],[""number"",""160000""],[""number"",""140000""],[""number"",""120000""],[""number"",""100000""]]",same,,Canonical arithmetic expressions are semantically identical.
thunderbolt,Thunderbolt,Thunderbolt,mage-75,1,mage,5,normalized-name-and-class,sk_mana,mana_or_energy,game_units,1,verified-ability-text-and-gitbook,"[""75"",""0""]","[""23"",""0""]",sk_lvl 1 - 45 + sk_lvl * 280 + 3 4 / *,"[[""mul"",[""plus"",""280"",[""mul"",""skill_level"",[""plus"",""45"",[""minus"",""skill_level"",""1""]]]],""0.75""]]","[""280 skill_level 45 skill_level 1 - + * + 0.75 *""]","[""multiply"",[""add"",[""multiply"",[""add"",[""number"",""45""],[""subtract"",[""variable"",""skill_level""],[""number"",""1""]]],[""variable"",""skill_level""]],[""number"",""280""]],[""number"",""3/4""]]","[[""multiply"",[""add"",[""multiply"",[""add"",[""number"",""45""],[""subtract"",[""variable"",""skill_level""],[""number"",""1""]]],[""variable"",""skill_level""]],[""number"",""280""]],[""number"",""3/4""]]]",same,,Canonical arithmetic expressions are semantically identical.
thunderbolt,Thunderbolt,Thunderbolt,mage-75,1,mage,5,normalized-name-and-class,sk_range,range,game_units,2,gitbook-verified-for-class,"[""75"",""0""]","[""23"",""0""]",0,"[""180""]","[""180""]","[""number"",""0""]","[[""number"",""180""]]",differs,bango-differs-from-legacy,Value or formula differs; source-version attribution remains open.
thunderbolt,Thunderbolt,Thunderbolt,mage-75,1,mage,5,normalized-name-and-class,sk_charge,cast_time,milliseconds,3,gitbook-verified-for-class,"[""75"",""0""]","[""23"",""0""]",2500,"[""1000""]","[""1000""]","[""number"",""2500""]","[[""number"",""1000""]]",differs,bango-differs-from-legacy,Value or formula differs; source-version attribution remains open.
thunderbolt,Thunderbolt,Thunderbolt,mage-75,1,mage,5,normalized-name-and-class,sk_coold,cooldown,milliseconds,4,gitbook-verified-for-class,"[""75"",""0""]","[""23"",""0""]",200000 sk_lvl 20000 * -,"[""180000"",""160000"",""140000"",""120000"",""100000""]","[""180000"",""160000"",""140000"",""120000"",""100000""]","[""subtract"",[""number"",""200000""],[""multiply"",[""number"",""20000""],[""variable"",""skill_level""]]]","[[""number"",""180000""],[""number"",""160000""],[""number"",""140000""],[""number"",""120000""],[""number"",""100000""]]",same,,Canonical arithmetic expressions are semantically identical.
virulentarrow,Virulent Arrow,Virulent Arrow,archer-50,1,archer,20,normalized-name-and-class,sk_mana,mana_or_energy,game_units,1,verified-ability-text-and-gitbook,"[""75"",""0""]","[""43"",""0""]",sk_lvl 1 - 25 + sk_lvl * 230 + 98 100 / *,"[[""mul"",[""plus"",""230"",[""mul"",""skill_level"",[""plus"",""25"",[""minus"",""skill_level"",""1""]]]],""0.98""]]","[""230 skill_level 25 skill_level 1 - + * + 0.98 *""]","[""multiply"",[""add"",[""multiply"",[""add"",[""number"",""25""],[""subtract"",[""variable"",""skill_level""],[""number"",""1""]]],[""variable"",""skill_level""]],[""number"",""230""]],[""number"",""49/50""]]","[[""multiply"",[""add"",[""multiply"",[""add"",[""number"",""25""],[""subtract"",[""variable"",""skill_level""],[""number"",""1""]]],[""variable"",""skill_level""]],[""number"",""230""]],[""number"",""49/50""]]]",same,,Canonical arithmetic expressions are semantically identical.
virulentarrow,Virulent Arrow,Virulent Arrow,archer-50,1,archer,20,normalized-name-and-class,sk_range,range,game_units,2,gitbook-verified-for-class,"[""75"",""0""]","[""43"",""0""]",0,"[""160""]","[""160""]","[""number"",""0""]","[[""number"",""160""]]",differs,bango-differs-from-legacy,Value or formula differs; source-version attribution remains open.
virulentarrow,Virulent Arrow,Virulent Arrow,archer-50,1,archer,20,normalized-name-and-class,sk_charge,cast_time,milliseconds,3,gitbook-verified-for-class,"[""75"",""0""]","[""43"",""0""]",0,"[""1633""]","[""1633""]","[""number"",""0""]","[[""number"",""1633""]]",differs,bango-differs-from-legacy,Value or formula differs; source-version attribution remains open.
virulentarrow,Virulent Arrow,Virulent Arrow,archer-50,1,archer,20,normalized-name-and-class,sk_coold,cooldown,milliseconds,4,gitbook-verified-for-class,"[""75"",""0""]","[""43"",""0""]",200000 sk_lvl 20000 * -,"[""180000"",""160000"",""140000"",""120000"",""100000""]","[""180000"",""160000"",""140000"",""120000"",""100000""]","[""subtract"",[""number"",""200000""],[""multiply"",[""number"",""20000""],[""variable"",""skill_level""]]]","[[""number"",""180000""],[""number"",""160000""],[""number"",""140000""],[""number"",""120000""],[""number"",""100000""]]",same,,Canonical arithmetic expressions are semantically identical.
combativespirit,Combative Spirit,Combative Spirit,archer-51,1,archer,19,normalized-name-and-class,sk_mana,mana_or_energy,game_units,1,verified-ability-text-and-gitbook,"[""75"",""0""]","[""23"",""0""]",sk_lvl 1 - 20 + sk_lvl * 200 + 185 100 / *,"[[""mul"",[""plus"",""200"",[""mul"",""skill_level"",[""plus"",""20"",[""minus"",""skill_level"",""1""]]]],""1.85""]]","[""200 skill_level 20 skill_level 1 - + * + 1.85 *""]","[""multiply"",[""add"",[""multiply"",[""add"",[""number"",""20""],[""subtract"",[""variable"",""skill_level""],[""number"",""1""]]],[""variable"",""skill_level""]],[""number"",""200""]],[""number"",""37/20""]]","[[""multiply"",[""add"",[""multiply"",[""add"",[""number"",""20""],[""subtract"",[""variable"",""skill_level""],[""number"",""1""]]],[""variable"",""skill_level""]],[""number"",""200""]],[""number"",""37/20""]]]",same,,Canonical arithmetic expressions are semantically identical.
combativespirit,Combative Spirit,Combative Spirit,archer-51,1,archer,19,normalized-name-and-class,sk_range,range,game_units,2,gitbook-verified-for-class,"[""75"",""0""]","[""23"",""0""]",0,"[""80""]","[""80""]","[""number"",""0""]","[[""number"",""80""]]",differs,bango-differs-from-legacy,Value or formula differs; source-version attribution remains open.
combativespirit,Combative Spirit,Combative Spirit,archer-51,1,archer,19,normalized-name-and-class,sk_charge,cast_time,milliseconds,3,gitbook-verified-for-class,"[""75"",""0""]","[""23"",""0""]",0,"[""1399""]","[""1399""]","[""number"",""0""]","[[""number"",""1399""]]",differs,bango-differs-from-legacy,Value or formula differs; source-version attribution remains open.
combativespirit,Combative Spirit,Combative Spirit,archer-51,1,archer,19,normalized-name-and-class,sk_coold,cooldown,milliseconds,4,gitbook-verified-for-class,"[""75"",""0""]","[""23"",""0""]",200000 sk_lvl 20000 * -,"[""180000"",""160000"",""140000"",""120000"",""100000""]","[""180000"",""160000"",""140000"",""120000"",""100000""]","[""subtract"",[""number"",""200000""],[""multiply"",[""number"",""20000""],[""variable"",""skill_level""]]]","[[""number"",""180000""],[""number"",""160000""],[""number"",""140000""],[""number"",""120000""],[""number"",""100000""]]",same,,Canonical arithmetic expressions are semantically identical.
shadowslash,Shadow Slash,Shadow Slash,thief-32,1,thief,27,normalized-name-and-class,sk_mana,mana_or_energy,game_units,1,verified-ability-text-and-gitbook,"[""75"",""0""]","[""43"",""0""]",sk_lvl 1 - 50 + sk_lvl * 232 + 98 100 / *,"[[""plus"",""230"",[""mul"",[""mul"",[""plus"",""char_level"",""skill_level""],""skill_level""],""0.63""]]]","[""230 char_level skill_level + skill_level * 0.63 * +""]","[""multiply"",[""add"",[""multiply"",[""add"",[""number"",""50""],[""subtract"",[""variable"",""skill_level""],[""number"",""1""]]],[""variable"",""skill_level""]],[""number"",""232""]],[""number"",""49/50""]]","[[""add"",[""multiply"",[""add"",[""variable"",""char_level""],[""variable"",""skill_level""]],[""number"",""63/100""],[""variable"",""skill_level""]],[""number"",""230""]]]",differs,bango-differs-from-legacy,Value or formula differs; source-version attribution remains open.
shadowslash,Shadow Slash,Shadow Slash,thief-32,1,thief,27,normalized-name-and-class,sk_range,range,game_units,2,unverified-for-class,"[""75"",""0""]","[""43"",""0""]",0,"[""weapon_range""]","[""weapon_range""]","[""number"",""0""]","[[""variable"",""weapon_range""]]",encoding-only,,Legacy melee range sentinel 0; Bango names the dynamic weapon_range symbol.
shadowslash,Shadow Slash,Shadow Slash,thief-32,1,thief,27,normalized-name-and-class,sk_charge,cast_time,milliseconds,3,unverified-for-class,"[""75"",""0""]","[""43"",""0""]",500,"[""566""]","[""566""]","[""number"",""500""]","[[""number"",""566""]]",differs,bango-differs-from-legacy,Value or formula differs; source-version attribution remains open.
shadowslash,Shadow Slash,Shadow Slash,thief-32,1,thief,27,normalized-name-and-class,sk_coold,cooldown,milliseconds,4,unverified-for-class,"[""75"",""0""]","[""43"",""0""]",200000 sk_lvl 20000 * -,"[""170000"",""150000"",""130000"",""110000"",""90000""]","[""170000"",""150000"",""130000"",""110000"",""90000""]","[""subtract"",[""number"",""200000""],[""multiply"",[""number"",""20000""],[""variable"",""skill_level""]]]","[[""number"",""170000""],[""number"",""150000""],[""number"",""130000""],[""number"",""110000""],[""number"",""90000""]]",differs,bango-differs-from-legacy,Value or formula differs; source-version attribution remains open.
spinblade,Spin Blade,Spin Blade,thief-36,1,thief,26,normalized-name-and-class,sk_mana,mana_or_energy,game_units,1,verified-ability-text-and-gitbook,"[""75"",""0""]","[""23"",""0""]",290,"[[""plus"",""180"",[""mul"",[""mul"",[""plus"",""char_level"",""skill_level""],""skill_level""],""1.25""]]]","[""180 char_level skill_level + skill_level * 1.25 * +""]","[""number"",""290""]","[[""add"",[""multiply"",[""add"",[""variable"",""char_level""],[""variable"",""skill_level""]],[""number"",""5/4""],[""variable"",""skill_level""]],[""number"",""180""]]]",differs,bango-differs-from-legacy,Value or formula differs; source-version attribution remains open.
spinblade,Spin Blade,Spin Blade,thief-36,1,thief,26,normalized-name-and-class,sk_range,range,game_units,2,unverified-for-class,"[""75"",""0""]","[""23"",""0""]",0,"[""weapon_range""]","[""weapon_range""]","[""number"",""0""]","[[""variable"",""weapon_range""]]",encoding-only,,Legacy melee range sentinel 0; Bango names the dynamic weapon_range symbol.
