ita_azon,attribute_ordinal,attribute,values_json,provenance,source_file,source_line
1900,1,Int,"[""2""]",bango-file,inititem.dat,5314
1900,2,Wis,"[""3""]",bango-file,inititem.dat,5314
1900,3,hp,"[""50""]",bango-file,inititem.dat,5314
1900,4,mp,"[""50""]",bango-file,inititem.dat,5314
1900,5,defense,"[""38""]",bango-file,inititem.dat,5314
1900,6,dodge,"[""19""]",bango-file,inititem.dat,5314
1900,7,absorb,"[""2""]",bango-file,inititem.dat,5314
1900,8,resistfire,"[""8""]",bango-file,inititem.dat,5314
1900,9,resistice,"[""8""]",bango-file,inititem.dat,5314
1900,10,resistlitning,"[""8""]",bango-file,inititem.dat,5314
1900,11,resistcurse,"[""6""]",bango-file,inititem.dat,5314
1900,12,resistpalsy,"[""6""]",bango-file,inititem.dat,5314
1901,1,Int,"[""2""]",bango-file,inititem.dat,5316
1901,2,Wis,"[""3""]",bango-file,inititem.dat,5316
1901,3,hp,"[""30""]",bango-file,inititem.dat,5316
1901,4,mp,"[""70""]",bango-file,inititem.dat,5316
1901,5,defense,"[""42""]",bango-file,inititem.dat,5316
1901,6,dodge,"[""33""]",bango-file,inititem.dat,5316
1901,7,absorb,"[""2""]",bango-file,inititem.dat,5316
1901,8,resistfire,"[""6""]",bango-file,inititem.dat,5316
1901,9,resistice,"[""6""]",bango-file,inititem.dat,5316
1901,10,resistlitning,"[""6""]",bango-file,inititem.dat,5316
1901,11,resistcurse,"[""7""]",bango-file,inititem.dat,5316
1901,12,resistpalsy,"[""7""]",bango-file,inititem.dat,5316
1902,1,Hth,"[""3""]",bango-file,inititem.dat,5318
1902,2,Int,"[""2""]",bango-file,inititem.dat,5318
1902,3,defense,"[""37""]",bango-file,inititem.dat,5318
1902,4,dodge,"[""45""]",bango-file,inititem.dat,5318
1902,5,absorb,"[""4""]",bango-file,inititem.dat,5318
1902,6,resistfire,"[""6""]",bango-file,inititem.dat,5318
1902,7,resistice,"[""6""]",bango-file,inititem.dat,5318
1902,8,resistlitning,"[""6""]",bango-file,inititem.dat,5318
1902,9,resistcurse,"[""6""]",bango-file,inititem.dat,5318
1902,10,resistpalsy,"[""6""]",bango-file,inititem.dat,5318
1903,1,Hth,"[""1""]",bango-file,inititem.dat,5320
1903,2,Int,"[""9""]",bango-file,inititem.dat,5320
1903,3,Wis,"[""3""]",bango-file,inititem.dat,5320
1903,4,hp,"[""70""]",bango-file,inititem.dat,5320
1903,5,mp,"[""100""]",bango-file,inititem.dat,5320
1903,6,defense,"[""38""]",bango-file,inititem.dat,5320
1903,7,dodge,"[""45""]",bango-file,inititem.dat,5320
1903,8,absorb,"[""3""]",bango-file,inititem.dat,5320
1903,9,resistfire,"[""6""]",bango-file,inititem.dat,5320
1903,10,resistice,"[""6""]",bango-file,inititem.dat,5320
1903,11,resistlitning,"[""6""]",bango-file,inititem.dat,5320
1903,12,resistcurse,"[""6""]",bango-file,inititem.dat,5320
1903,13,resistpalsy,"[""6""]",bango-file,inititem.dat,5320
1904,1,Hth,"[""5""]",bango-file,inititem.dat,5322
1904,2,Int,"[""1""]",bango-file,inititem.dat,5322
1904,3,Wis,"[""7""]",bango-file,inititem.dat,5322
1904,4,hp,"[""70""]",bango-file,inititem.dat,5322
1904,5,mp,"[""100""]",bango-file,inititem.dat,5322
1904,6,defense,"[""38""]",bango-file,inititem.dat,5322
1904,7,dodge,"[""42""]",bango-file,inititem.dat,5322
1904,8,absorb,"[""5""]",bango-file,inititem.dat,5322
1904,9,resistfire,"[""7""]",bango-file,inititem.dat,5322
1904,10,resistice,"[""7""]",bango-file,inititem.dat,5322
1904,11,resistlitning,"[""7""]",bango-file,inititem.dat,5322
1904,12,resistcurse,"[""7""]",bango-file,inititem.dat,5322
1904,13,resistpalsy,"[""7""]",bango-file,inititem.dat,5322
1905,1,Str,"[""7""]",bango-file,inititem.dat,5325
1905,2,Hth,"[""3""]",bango-file,inititem.dat,5325
1905,3,Dex,"[""4""]",bango-file,inititem.dat,5325
1905,4,defense,"[""74""]",bango-file,inititem.dat,5325
1905,5,dodge,"[""13""]",bango-file,inititem.dat,5325
1905,6,absorb,"[""7""]",bango-file,inititem.dat,5325
1905,7,resistfire,"[""2""]",bango-file,inititem.dat,5325
1905,8,resistice,"[""2""]",bango-file,inititem.dat,5325
1905,9,resistlitning,"[""2""]",bango-file,inititem.dat,5325
1906,1,Str,"[""5""]",bango-file,inititem.dat,5327
1906,2,Hth,"[""5""]",bango-file,inititem.dat,5327
1906,3,Dex,"[""5""]",bango-file,inititem.dat,5327
1906,4,hp,"[""150""]",bango-file,inititem.dat,5327
1906,5,mp,"[""150""]",bango-file,inititem.dat,5327
1906,6,defense,"[""75""]",bango-file,inititem.dat,5327
1906,7,dodge,"[""20""]",bango-file,inititem.dat,5327
1906,8,absorb,"[""7""]",bango-file,inititem.dat,5327
1906,9,resistfire,"[""2""]",bango-file,inititem.dat,5327
1906,10,resistice,"[""2""]",bango-file,inititem.dat,5327
1906,11,resistlitning,"[""2""]",bango-file,inititem.dat,5327
1906,12,resistcurse,"[""1""]",bango-file,inititem.dat,5327
1906,13,resistpalsy,"[""1""]",bango-file,inititem.dat,5327
1907,1,Str,"[""5""]",bango-file,inititem.dat,5329
1907,2,Hth,"[""9""]",bango-file,inititem.dat,5329
1907,3,Dex,"[""1""]",bango-file,inititem.dat,5329
1907,4,hp,"[""150""]",bango-file,inititem.dat,5329
1907,5,mp,"[""150""]",bango-file,inititem.dat,5329
1907,6,defense,"[""74""]",bango-file,inititem.dat,5329
1907,7,dodge,"[""21""]",bango-file,inititem.dat,5329
1907,8,absorb,"[""9""]",bango-file,inititem.dat,5329
1907,9,resistfire,"[""2""]",bango-file,inititem.dat,5329
1907,10,resistice,"[""2""]",bango-file,inititem.dat,5329
1907,11,resistlitning,"[""2""]",bango-file,inititem.dat,5329
1907,12,resistcurse,"[""2""]",bango-file,inititem.dat,5329
1907,13,resistpalsy,"[""2""]",bango-file,inititem.dat,5329
1908,1,Str,"[""3""]",bango-file,inititem.dat,5331
1908,2,Hth,"[""13""]",bango-file,inititem.dat,5331
1908,3,Dex,"[""1""]",bango-file,inititem.dat,5331
1908,4,hp,"[""50""]",bango-file,inititem.dat,5331
1908,5,mp,"[""50""]",bango-file,inititem.dat,5331
1908,6,defense,"[""46""]",bango-file,inititem.dat,5331
1908,7,dodge,"[""11""]",bango-file,inititem.dat,5331
1908,8,absorb,"[""5""]",bango-file,inititem.dat,5331
1908,9,resistfire,"[""2""]",bango-file,inititem.dat,5331
1909,1,Str,"[""5""]",bango-file,inititem.dat,5333
1909,2,Hth,"[""2""]",bango-file,inititem.dat,5333
1909,3,defense,"[""40""]",bango-file,inititem.dat,5333
1909,4,hit,"[""8""]",bango-file,inititem.dat,5333
1909,5,dodge,"[""13""]",bango-file,inititem.dat,5333
1909,6,absorb,"[""5""]",bango-file,inititem.dat,5333
1909,7,resistice,"[""2""]",bango-file,inititem.dat,5333
1910,1,Str,"[""3""]",bango-file,inititem.dat,5335
1910,2,Dex,"[""4""]",bango-file,inititem.dat,5335
1910,3,hp,"[""50""]",bango-file,inititem.dat,5335
1910,4,mp,"[""50""]",bango-file,inititem.dat,5335
1910,5,defense,"[""43""]",bango-file,inititem.dat,5335
1910,6,dodge,"[""43""]",bango-file,inititem.dat,5335
1910,7,absorb,"[""4""]",bango-file,inititem.dat,5335
1910,8,resistlitning,"[""2""]",bango-file,inititem.dat,5335
1911,1,Str,"[""3""]",bango-file,inititem.dat,5337
1911,2,Hth,"[""4""]",bango-file,inititem.dat,5337
1911,3,defense,"[""32""]",bango-file,inititem.dat,5337
1911,4,dodge,"[""67""]",bango-file,inititem.dat,5337
1911,5,absorb,"[""5""]",bango-file,inititem.dat,5337
1911,6,resistfire,"[""2""]",bango-file,inititem.dat,5337
1911,7,resistice,"[""2""]",bango-file,inititem.dat,5337
1911,8,resistlitning,"[""2""]",bango-file,inititem.dat,5337
1912,1,Str,"[""3""]",bango-file,inititem.dat,5339
1912,2,Hth,"[""4""]",bango-file,inititem.dat,5339
1912,3,Dex,"[""1""]",bango-file,inititem.dat,5339
1912,4,hp,"[""100""]",bango-file,inititem.dat,5339
1912,5,mp,"[""50""]",bango-file,inititem.dat,5339
1912,6,defense,"[""35""]",bango-file,inititem.dat,5339
1912,7,hit,"[""9""]",bango-file,inititem.dat,5339
1912,8,dodge,"[""66""]",bango-file,inititem.dat,5339
1912,9,absorb,"[""5""]",bango-file,inititem.dat,5339
1912,10,resistfire,"[""1""]",bango-file,inititem.dat,5339
1912,11,resistice,"[""1""]",bango-file,inititem.dat,5339
1912,12,resistlitning,"[""1""]",bango-file,inititem.dat,5339
1913,1,Str,"[""3""]",bango-file,inititem.dat,5341
1913,2,Hth,"[""7""]",bango-file,inititem.dat,5341
1913,3,hp,"[""100""]",bango-file,inititem.dat,5341
1913,4,mp,"[""50""]",bango-file,inititem.dat,5341
1913,5,defense,"[""34""]",bango-file,inititem.dat,5341
1913,6,hit,"[""6""]",bango-file,inititem.dat,5341
1913,7,dodge,"[""67""]",bango-file,inititem.dat,5341
1913,8,absorb,"[""7""]",bango-file,inititem.dat,5341
1913,9,resistfire,"[""1""]",bango-file,inititem.dat,5341
1913,10,resistice,"[""1""]",bango-file,inititem.dat,5341
1913,11,resistlitning,"[""1""]",bango-file,inititem.dat,5341
1913,12,resistcurse,"[""1""]",bango-file,inititem.dat,5341
1913,13,resistpalsy,"[""1""]",bango-file,inititem.dat,5341
1914,1,aspeed,"[""700""]",bango-file,inititem.dat,5345
1914,2,Str,"[""9""]",bango-file,inititem.dat,5345
1914,3,Hth,"[""15""]",bango-file,inititem.dat,5345
1914,4,Dex,"[""7""]",bango-file,inititem.dat,5345
1914,5,Attack,"[""520"",""590""]",bango-file,inititem.dat,5345
1914,6,hp,"[""938""]",bango-file,inititem.dat,5345
1914,7,hit,"[""92""]",bango-file,inititem.dat,5345
1915,1,aspeed,"[""1400""]",bango-file,inititem.dat,5347
1915,2,Str,"[""17""]",bango-file,inititem.dat,5347
1915,3,Hth,"[""7""]",bango-file,inititem.dat,5347
1915,4,Dex,"[""4""]",bango-file,inititem.dat,5347
1915,5,Attack,"[""740"",""810""]",bango-file,inititem.dat,5347
1915,6,hp,"[""875""]",bango-file,inititem.dat,5347
1915,7,hit,"[""91""]",bango-file,inititem.dat,5347
1916,1,aspeed,"[""800""]",bango-file,inititem.dat,5349
1916,2,Str,"[""3""]",bango-file,inititem.dat,5349
1916,3,Hth,"[""7""]",bango-file,inititem.dat,5349
1916,4,Dex,"[""18""]",bango-file,inititem.dat,5349
1916,5,Attack,"[""515"",""585""]",bango-file,inititem.dat,5349
1916,6,hp,"[""688""]",bango-file,inititem.dat,5349
1916,7,mp,"[""188""]",bango-file,inititem.dat,5349
1916,8,hit,"[""90""]",bango-file,inititem.dat,5349
1917,1,aspeed,"[""1000""]",bango-file,inititem.dat,5351
1917,2,Hth,"[""5""]",bango-file,inititem.dat,5351
1917,3,Int,"[""14""]",bango-file,inititem.dat,5351
1917,4,Wis,"[""8""]",bango-file,inititem.dat,5351
1917,5,Dex,"[""2""]",bango-file,inititem.dat,5351
1917,6,Attack,"[""295"",""307""]",bango-file,inititem.dat,5351
1917,7,Magic,"[""656"",""738""]",bango-file,inititem.dat,5351
1917,8,hp,"[""633""]",bango-file,inititem.dat,5351
1917,9,mp,"[""438""]",bango-file,inititem.dat,5351
1917,10,hit,"[""81""]",bango-file,inititem.dat,5351
1918,1,aspeed,"[""1000""]",bango-file,inititem.dat,5353
1918,2,Hth,"[""10""]",bango-file,inititem.dat,5353
1918,3,Int,"[""33""]",bango-file,inititem.dat,5353
1918,4,Dex,"[""2""]",bango-file,inititem.dat,5353
1918,5,Attack,"[""330"",""342""]",bango-file,inititem.dat,5353
1918,6,Magic,"[""702"",""784""]",bango-file,inititem.dat,5353
1918,7,hp,"[""245""]",bango-file,inititem.dat,5353
1918,8,mp,"[""987""]",bango-file,inititem.dat,5353
1918,9,hit,"[""79""]",bango-file,inititem.dat,5353
1919,1,aspeed,"[""1000""]",bango-file,inititem.dat,5355
1919,2,Hth,"[""3""]",bango-file,inititem.dat,5355
1919,3,Wis,"[""30""]",bango-file,inititem.dat,5355
1919,4,Dex,"[""13""]",bango-file,inititem.dat,5355
1919,5,Attack,"[""272"",""284""]",bango-file,inititem.dat,5355
1919,6,Magic,"[""585"",""667""]",bango-file,inititem.dat,5355
1919,7,hp,"[""95""]",bango-file,inititem.dat,5355
1919,8,mp,"[""1188""]",bango-file,inititem.dat,5355
1919,9,hit,"[""83""]",bango-file,inititem.dat,5355
1920,1,aspeed,"[""500""]",bango-file,inititem.dat,5357
1920,2,Str,"[""11""]",bango-file,inititem.dat,5357
1920,3,Hth,"[""7""]",bango-file,inititem.dat,5357
1920,4,Dex,"[""9""]",bango-file,inititem.dat,5357
1920,5,Attack,"[""712"",""810""]",bango-file,inititem.dat,5357
1920,6,hp,"[""875""]",bango-file,inititem.dat,5357
1920,7,hit,"[""100""]",bango-file,inititem.dat,5357
1921,1,aspeed,"[""700""]",bango-file,inititem.dat,5360
1921,2,Str,"[""11""]",bango-file,inititem.dat,5360
1921,3,Hth,"[""20""]",bango-file,inititem.dat,5360
1921,4,Dex,"[""8""]",bango-file,inititem.dat,5360
1921,5,Attack,"[""549"",""636""]",bango-file,inititem.dat,5360
1921,6,hp,"[""1238""]",bango-file,inititem.dat,5360
1921,7,hit,"[""92""]",bango-file,inititem.dat,5360
1922,1,aspeed,"[""1400""]",bango-file,inititem.dat,5362
1922,2,Str,"[""21""]",bango-file,inititem.dat,5362
1922,3,Hth,"[""9""]",bango-file,inititem.dat,5362
1922,4,Dex,"[""5""]",bango-file,inititem.dat,5362
1922,5,Attack,"[""810"",""886""]",bango-file,inititem.dat,5362
1922,6,hp,"[""1155""]",bango-file,inititem.dat,5362
1922,7,hit,"[""91""]",bango-file,inititem.dat,5362
1923,1,aspeed,"[""800""]",bango-file,inititem.dat,5364
1923,2,Str,"[""5""]",bango-file,inititem.dat,5364
1923,3,Hth,"[""9""]",bango-file,inititem.dat,5364
1923,4,Dex,"[""22""]",bango-file,inititem.dat,5364
1923,5,Attack,"[""561"",""636""]",bango-file,inititem.dat,5364
1923,6,hp,"[""908""]",bango-file,inititem.dat,5364
1923,7,mp,"[""248""]",bango-file,inititem.dat,5364
1923,8,hit,"[""90""]",bango-file,inititem.dat,5364
1924,1,aspeed,"[""1000""]",bango-file,inititem.dat,5366
1924,2,Hth,"[""8""]",bango-file,inititem.dat,5366
1924,3,Int,"[""19""]",bango-file,inititem.dat,5366
1924,4,Wis,"[""10""]",bango-file,inititem.dat,5366
1924,5,Dex,"[""3""]",bango-file,inititem.dat,5366
1924,6,Attack,"[""344"",""348""]",bango-file,inititem.dat,5366
1924,7,Magic,"[""696"",""780""]",bango-file,inititem.dat,5366
1924,8,hp,"[""781""]",bango-file,inititem.dat,5366
1924,9,mp,"[""578""]",bango-file,inititem.dat,5366
1924,10,hit,"[""81""]",bango-file,inititem.dat,5366
1925,1,aspeed,"[""1000""]",bango-file,inititem.dat,5368
1925,2,Hth,"[""12""]",bango-file,inititem.dat,5368
1925,3,Int,"[""42""]",bango-file,inititem.dat,5368
1925,4,Dex,"[""3""]",bango-file,inititem.dat,5368
1925,5,Attack,"[""357"",""369""]",bango-file,inititem.dat,5368
1925,6,Magic,"[""738"",""822""]",bango-file,inititem.dat,5368
1925,7,hp,"[""512""]",bango-file,inititem.dat,5368
1925,8,mp,"[""1253""]",bango-file,inititem.dat,5368
1925,9,hit,"[""81""]",bango-file,inititem.dat,5368
1926,1,aspeed,"[""1000""]",bango-file,inititem.dat,5370
1926,2,Hth,"[""5""]",bango-file,inititem.dat,5370
1926,3,Wis,"[""38""]",bango-file,inititem.dat,5370
1926,4,Dex,"[""15""]",bango-file,inititem.dat,5370
1926,5,Attack,"[""297"",""309""]",bango-file,inititem.dat,5370
1926,6,Magic,"[""618"",""702""]",bango-file,inititem.dat,5370
1926,7,hp,"[""256""]",bango-file,inititem.dat,5370
1926,8,mp,"[""1568""]",bango-file,inititem.dat,5370
1926,9,hit,"[""85""]",bango-file,inititem.dat,5370
1927,1,aspeed,"[""500""]",bango-file,inititem.dat,5372
1927,2,Str,"[""14""]",bango-file,inititem.dat,5372
1927,3,Hth,"[""8""]",bango-file,inititem.dat,5372
1927,4,Dex,"[""12""]",bango-file,inititem.dat,5372
1927,5,Attack,"[""766"",""874""]",bango-file,inititem.dat,5372
1927,6,hp,"[""1073""]",bango-file,inititem.dat,5372
1927,7,hit,"[""92""]",bango-file,inititem.dat,5372
1928,1,defense,"[""56""]",bango-file,inititem.dat,5377
1928,2,dodge,"[""14""]",bango-file,inititem.dat,5377
1928,3,absorb,"[""4""]",bango-file,inititem.dat,5377
1973,1,MonsterSpawn,"[""[\""0\"",\""15\""]"",""[\""768\"",\""1\""]"",""[\""770\"",\""1\""]"",""[\""771\"",\""1\""]"",""[\""773\"",\""1\""]"",""[\""774\"",\""1\""]"",""[\""775\"",\""1\""]"",""[\""776\"",\""1\""]""]",bango-file,inititem.dat,5380
2171,1,refresh,"[""hp"",""800""]",bango-file,inititem.dat,5383
2172,1,refresh,"[""mp"",""300""]",bango-file,inititem.dat,5385
2173,1,buff,"[""430"",""1800"",""15""]",bango-file,inititem.dat,5387
2174,1,buff,"[""431"",""1800"",""16""]",bango-file,inititem.dat,5389
2175,1,buff,"[""432"",""1800"",""17""]",bango-file,inititem.dat,5391
2176,1,buff,"[""12"",""1800"",""60""]",bango-file,inititem.dat,5393
2246,1,Str,"[""3""]",bango-file,inititem.dat,5404
2246,2,Int,"[""3""]",bango-file,inititem.dat,5404
2246,3,Wis,"[""3""]",bango-file,inititem.dat,5404
2246,4,Hth,"[""3""]",bango-file,inititem.dat,5404
2246,5,Dex,"[""3""]",bango-file,inititem.dat,5404
2247,1,Str,"[""3""]",bango-file,inititem.dat,5406
2247,2,Int,"[""3""]",bango-file,inititem.dat,5406
2247,3,Wis,"[""3""]",bango-file,inititem.dat,5406
2247,4,Hth,"[""3""]",bango-file,inititem.dat,5406
2247,5,Dex,"[""3""]",bango-file,inititem.dat,5406
2248,1,Str,"[""5""]",bango-file,inititem.dat,5408
2248,2,Int,"[""5""]",bango-file,inititem.dat,5408
2248,3,Wis,"[""5""]",bango-file,inititem.dat,5408
2248,4,Hth,"[""5""]",bango-file,inititem.dat,5408
2248,5,Dex,"[""5""]",bango-file,inititem.dat,5408
2248,6,hp,"[""365""]",bango-file,inititem.dat,5408
2249,1,Str,"[""5""]",bango-file,inititem.dat,5410
2249,2,Int,"[""5""]",bango-file,inititem.dat,5410
2249,3,Wis,"[""5""]",bango-file,inititem.dat,5410
2249,4,Hth,"[""5""]",bango-file,inititem.dat,5410
2249,5,Dex,"[""5""]",bango-file,inititem.dat,5410
2249,6,hp,"[""365""]",bango-file,inititem.dat,5410
2250,1,Str,"[""5""]",bango-file,inititem.dat,5412
2250,2,Int,"[""5""]",bango-file,inititem.dat,5412
2250,3,Wis,"[""5""]",bango-file,inititem.dat,5412
2250,4,Hth,"[""5""]",bango-file,inititem.dat,5412
2250,5,Dex,"[""5""]",bango-file,inititem.dat,5412
2250,6,hp,"[""200""]",bango-file,inititem.dat,5412
2251,1,Str,"[""5""]",bango-file,inititem.dat,5414
2251,2,Int,"[""5""]",bango-file,inititem.dat,5414
2251,3,Wis,"[""5""]",bango-file,inititem.dat,5414
2251,4,Hth,"[""5""]",bango-file,inititem.dat,5414
2251,5,Dex,"[""5""]",bango-file,inititem.dat,5414
2251,6,hp,"[""200""]",bango-file,inititem.dat,5414
2252,1,Str,"[""6""]",bango-file,inititem.dat,5416
2252,2,Int,"[""6""]",bango-file,inititem.dat,5416
2252,3,Wis,"[""6""]",bango-file,inititem.dat,5416
2252,4,Hth,"[""6""]",bango-file,inititem.dat,5416
2252,5,Dex,"[""6""]",bango-file,inititem.dat,5416
2252,6,hp,"[""350""]",bango-file,inititem.dat,5416
2253,1,Str,"[""6""]",bango-file,inititem.dat,5418
2253,2,Int,"[""6""]",bango-file,inititem.dat,5418
2253,3,Wis,"[""6""]",bango-file,inititem.dat,5418
2253,4,Hth,"[""6""]",bango-file,inititem.dat,5418
2253,5,Dex,"[""6""]",bango-file,inititem.dat,5418
2253,6,hp,"[""350""]",bango-file,inititem.dat,5418
2254,1,Str,"[""7""]",bango-file,inititem.dat,5420
2254,2,Int,"[""7""]",bango-file,inititem.dat,5420
2254,3,Wis,"[""7""]",bango-file,inititem.dat,5420
2254,4,Hth,"[""7""]",bango-file,inititem.dat,5420
2254,5,Dex,"[""7""]",bango-file,inititem.dat,5420
2254,6,hp,"[""550""]",bango-file,inititem.dat,5420
2255,1,Str,"[""7""]",bango-file,inititem.dat,5422
2255,2,Int,"[""7""]",bango-file,inititem.dat,5422
2255,3,Wis,"[""7""]",bango-file,inititem.dat,5422
2255,4,Hth,"[""7""]",bango-file,inititem.dat,5422
2255,5,Dex,"[""7""]",bango-file,inititem.dat,5422
2255,6,hp,"[""550""]",bango-file,inititem.dat,5422
2366,1,buff,"[""430"",""1800"",""15""]",bango-file,inititem.dat,5426
2367,1,buff,"[""431"",""1800"",""16""]",bango-file,inititem.dat,5428
2368,1,buff,"[""432"",""1800"",""17""]",bango-file,inititem.dat,5430
2369,1,buff,"[""107"",""1800"",""5""]",bango-file,inititem.dat,5432
2370,1,buff,"[""109"",""1800"",""5""]",bango-file,inititem.dat,5434
2371,1,buff,"[""106"",""1800"",""3""]",bango-file,inititem.dat,5436
2372,1,buff,"[""110"",""1800"",""3""]",bango-file,inititem.dat,5438
2373,1,buff,"[""108"",""1800"",""3""]",bango-file,inititem.dat,5440
2374,1,buff,"[""12"",""1800"",""60""]",bango-file,inititem.dat,5442
2375,1,buff,"[""12"",""1800"",""50""]",bango-file,inititem.dat,5444
2376,1,buff,"[""12"",""1800"",""45""]",bango-file,inititem.dat,5446
1986,1,buff,"[""254"",""1296000"",""0""]",bango-file,inititem.dat,5451
2448,1,hp,"[""2000""]",bango-file,inititem.dat,5454
2449,1,mp,"[""2000""]",bango-file,inititem.dat,5457
2450,1,hp,"[""1500""]",bango-file,inititem.dat,5460
2450,2,mp,"[""1200""]",bango-file,inititem.dat,5460
2461,1,hp,"[""1000""]",bango-file,inititem.dat,5463
2462,1,mp,"[""1000""]",bango-file,inititem.dat,5466
2463,1,hp,"[""750""]",bango-file,inititem.dat,5469
2463,2,mp,"[""600""]",bango-file,inititem.dat,5469
2601,1,buff,"[""104"",""600"",""0""]",bango-file,inititem.dat,5472
2602,1,buff,"[""104"",""600"",""0""]",bango-file,inititem.dat,5475
2603,1,buff,"[""104"",""600"",""0""]",bango-file,inititem.dat,5478
2604,1,refresh,[],bango-file,inititem.dat,5481
2605,1,refresh,[],bango-file,inititem.dat,5484
2606,1,refresh,[],bango-file,inititem.dat,5487
2609,1,refresh,[],bango-file,inititem.dat,5498
2610,1,refresh,[],bango-file,inititem.dat,5501
2611,1,buff,"[""255"",""1296000"",""0""]",bango-file,inititem.dat,5504
2612,1,refresh,[],bango-file,inititem.dat,5507
2613,1,buff,"[""104"",""600"",""0""]",bango-file,inititem.dat,5510
2614,1,aspeed,"[""700""]",bango-file,inititem.dat,5513
2614,2,Str,"[""5""]",bango-file,inititem.dat,5513
2614,3,Hth,"[""4""]",bango-file,inititem.dat,5513
2614,4,Dex,"[""1""]",bango-file,inititem.dat,5513
2614,5,Attack,"[""300"",""370""]",bango-file,inititem.dat,5513
2614,6,hp,"[""450""]",bango-file,inititem.dat,5513
2614,7,hit,"[""83""]",bango-file,inititem.dat,5513
2615,1,aspeed,"[""1400""]",bango-file,inititem.dat,5516
2615,2,Str,"[""7""]",bango-file,inititem.dat,5516
2615,3,Hth,"[""3""]",bango-file,inititem.dat,5516
2615,4,Attack,"[""560"",""620""]",bango-file,inititem.dat,5516
2615,5,hp,"[""400""]",bango-file,inititem.dat,5516
2615,6,hit,"[""82""]",bango-file,inititem.dat,5516
2616,1,aspeed,"[""800""]",bango-file,inititem.dat,5519
2616,2,Str,"[""1""]",bango-file,inititem.dat,5519
2616,3,Hth,"[""2""]",bango-file,inititem.dat,5519
2616,4,Dex,"[""7""]",bango-file,inititem.dat,5519
2616,5,Attack,"[""280"",""360""]",bango-file,inititem.dat,5519
2616,6,hp,"[""400""]",bango-file,inititem.dat,5519
2616,7,hit,"[""81""]",bango-file,inititem.dat,5519
2617,1,aspeed,"[""1000""]",bango-file,inititem.dat,5522
2617,2,Int,"[""7""]",bango-file,inititem.dat,5522
