namespace,message_id,text,definition_ordinal,provenance,source_file,source_line
npcname,391,Master of Dice,1,bango-file,message.dat,11530
npcname,392,Master of Dice,1,bango-file,message.dat,11531
npcname,393,Master of Dice,1,bango-file,message.dat,11532
npcname,394,Master of Dice,1,bango-file,message.dat,11533
npcname,395,Master of Dice,1,bango-file,message.dat,11534
npcname,396,Teleport Monument,1,bango-file,message.dat,11535
npcname,397,Teleport Monument,1,bango-file,message.dat,11536
npcname,398,Mask Merchant,1,bango-file,message.dat,11537
npcname,404,The Birds Event NPC,1,bango-file,message.dat,11545
npcname,405,The Birds Event NPC,1,bango-file,message.dat,11546
npcname,406,The Birds Event NPC,1,bango-file,message.dat,11547
npcname,407,The Birds Event NPC,1,bango-file,message.dat,11548
npcname,408,The Birds Event NPC,1,bango-file,message.dat,11549
npcname,409,The Birds Event NPC,1,bango-file,message.dat,11550
npcname,410,Pair Maker Master,1,bango-file,message.dat,11552
npcname,411,Change Gold Coin/Zamogeon,1,bango-file,message.dat,11553
npcname,412,Pair Maker Master,1,bango-file,message.dat,11554
npcname,413,Change Gold Coin/Zamogeon,1,bango-file,message.dat,11555
npcname,414,Pair Maker Master,1,bango-file,message.dat,11556
npcname,415,Change Gold Coin/Zamogeon,1,bango-file,message.dat,11557
npcname,416,Card Maker Master,1,bango-file,message.dat,11558
npcname,417,Card Maker Master,1,bango-file,message.dat,11559
npcname,418,Card Maker Master,1,bango-file,message.dat,11560
npcname,419,Pair Maker Master,1,bango-file,message.dat,11561
npcname,420,Change Gold Coin/Zamogeon,1,bango-file,message.dat,11562
npcname,421,Card Maker Master,1,bango-file,message.dat,11563
npcname,422,Welcome Back Event NPC,1,bango-file,message.dat,11564
npcname,423,The King of Leveling Event NPC,1,bango-file,message.dat,11565
npcname,424,Fishing Grounds Manager,1,bango-file,message.dat,11566
npcname,425,Fishing Grounds Manager,1,bango-file,message.dat,11567
npcname,426,Fishing Grounds Manager,1,bango-file,message.dat,11568
npcname,427,Fishing Grounds Manager,1,bango-file,message.dat,11569
npcname,428,Fishing Grounds Manager,1,bango-file,message.dat,11570
npcname,429,Fishing Grounds Manager,1,bango-file,message.dat,11571
npcname,430,Fishing Grounds Manager,1,bango-file,message.dat,11572
npcname,431,Fishing Grounds Manager,1,bango-file,message.dat,11573
npcname,432,Fishing Grounds Manager,1,bango-file,message.dat,11574
npcname,433,Fishing Grounds Manager,1,bango-file,message.dat,11575
npcname,434,Fishing Grounds Keeper,1,bango-file,message.dat,11576
npcname,435,Fishing Grounds Keeper,1,bango-file,message.dat,11577
npcname,436,Fishing Grounds Keeper,1,bango-file,message.dat,11578
npcname,437,Fishing Grounds Keeper,1,bango-file,message.dat,11579
npcname,438,Fishing Grounds Keeper,1,bango-file,message.dat,11580
npcname,439,Fishing Grounds Keeper,1,bango-file,message.dat,11581
npcname,440,Fishing Grounds Keeper,1,bango-file,message.dat,11582
npcname,441,Fishing Grounds Keeper,1,bango-file,message.dat,11583
npcname,442,Fishing Grounds Keeper,1,bango-file,message.dat,11584
npcname,443,Fishing Grounds Keeper,1,bango-file,message.dat,11585
npcname,444,Fishing Grounds Keeper,1,bango-file,message.dat,11586
npcname,445,Fishing Grounds Keeper,1,bango-file,message.dat,11587
npcname,446,Fishing Grounds Keeper,1,bango-file,message.dat,11588
npcname,447,Fishing Grounds Keeper,1,bango-file,message.dat,11589
npcname,448,Fishing Grounds Keeper,1,bango-file,message.dat,11590
npcname,449,B1 Gate of Advance Base,1,bango-file,message.dat,11592
npcname,450,B2 Gate of Advance Base,1,bango-file,message.dat,11593
npcname,451,B3 Gate of Advance Base,1,bango-file,message.dat,11594
npcname,452,B4 Gate of Advance Base,1,bango-file,message.dat,11595
npcname,453,B5 Gate of Advance Base,1,bango-file,message.dat,11596
npcname,454,B6 Gate of Advance Base,1,bango-file,message.dat,11597
npcname,455,Cannon Position,1,bango-file,message.dat,11599
npcname,456,Cannon Position,1,bango-file,message.dat,11600
npcname,457,Cannon Position,1,bango-file,message.dat,11601
npcname,458,Cannon Position,1,bango-file,message.dat,11602
npcname,459,Cannon Position,1,bango-file,message.dat,11603
npcname,460,Cannon Position,1,bango-file,message.dat,11604
npcname,461,Cannon Position,1,bango-file,message.dat,11605
npcname,462,Cannon Position,1,bango-file,message.dat,11606
npcname,463,Cannon Position,1,bango-file,message.dat,11607
npcname,464,Cannon Position,1,bango-file,message.dat,11608
npcname,465,Cannon Position,1,bango-file,message.dat,11609
npcname,466,Weapon Artisan,1,bango-file,message.dat,11610
npcname,467,Cannon Position,1,bango-file,message.dat,11611
npcname,468,Cannon Position,1,bango-file,message.dat,11612
npcname,469,Cannon Position,1,bango-file,message.dat,11613
npcname,470,Cannon Position,1,bango-file,message.dat,11614
npcname,471,Cannon Position,1,bango-file,message.dat,11615
npcname,472,Cannon Position,1,bango-file,message.dat,11616
npcname,473,Cannon Position,1,bango-file,message.dat,11617
npcname,474,Cannon Position,1,bango-file,message.dat,11618
npcname,475,Cannon Position,1,bango-file,message.dat,11619
npcname,476, ,1,bango-file,message.dat,11621
npcname,477,Mix Master,1,bango-file,message.dat,11622
npcname,478,Stone of Return,1,bango-file,message.dat,11623
npcname,479,Stone of Return,1,bango-file,message.dat,11624
npcname,480,Stone of Return,1,bango-file,message.dat,11625
npcname,481,Stone of Return,1,bango-file,message.dat,11626
npcname,482,Stone of Return,1,bango-file,message.dat,11627
npcname,483,Stone of Return,1,bango-file,message.dat,11628
npcname,484,Stone of Return,1,bango-file,message.dat,11629
npcname,485,Stone of Return,1,bango-file,message.dat,11630
npcname,486,Stone of Return,1,bango-file,message.dat,11631
npcname,487,Stone of Return,1,bango-file,message.dat,11632
npcname,488,Stone of Return,1,bango-file,message.dat,11634
npcname,489,Stone of Return,1,bango-file,message.dat,11635
npcname,490,Stone of Return,1,bango-file,message.dat,11636
npcname,491,Stone of Return,1,bango-file,message.dat,11637
npcname,492,Stone of Return,1,bango-file,message.dat,11638
npcname,493,Stone of Return,1,bango-file,message.dat,11639
npcname,494,Stone of Return,1,bango-file,message.dat,11640
npcname,495,Stone of Return,1,bango-file,message.dat,11641
npcname,496,Stone of Return,1,bango-file,message.dat,11642
npcname,497,Stone of Return,1,bango-file,message.dat,11643
npcname,498,Stone of Return,1,bango-file,message.dat,11644
npcname,499,Stone of Return,1,bango-file,message.dat,11645
npcname,500,Stone of Return,1,bango-file,message.dat,11646
npcname,501,Stone of Return,1,bango-file,message.dat,11647
npcname,502,Stone of Return,1,bango-file,message.dat,11648
npcname,503,Stone of Return,1,bango-file,message.dat,11649
npcname,521,Rear Gate Keeper of B1,1,bango-file,message.dat,11664
npcname,522,Front Gate Keeper of B2,1,bango-file,message.dat,11665
npcname,523,Rear Gate Keeper of B2,1,bango-file,message.dat,11666
npcname,524,Front Gate Keeper of B3,1,bango-file,message.dat,11667
npcname,525,Rear Gate Keeper of B3,1,bango-file,message.dat,11668
npcname,526,Front Gate Keeper of B4,1,bango-file,message.dat,11669
npcname,527,Rear Gate Keeper of B4,1,bango-file,message.dat,11670
npcname,528,Front Gate Keeper of B5,1,bango-file,message.dat,11671
npcname,529,Rear Gate Keeper of B5,1,bango-file,message.dat,11672
npcname,530,Front Gate Keeper of B6,1,bango-file,message.dat,11673
npcname,531,Blue Doggebi,1,bango-file,message.dat,11675
npcname,532,Red Doggebi,1,bango-file,message.dat,11676
npcname,533,Black Doggebi,1,bango-file,message.dat,11677
npcname,534,Blue Dragon Doggebi,1,bango-file,message.dat,11678
npcname,535,White Tiger Doggebi,1,bango-file,message.dat,11679
npcname,536,Summer Event NPC,1,bango-file,message.dat,11682
npcname,537,Summer Event NPC,1,bango-file,message.dat,11683
npcname,542,Hallowen Festival,1,bango-file,message.dat,11685
npcname,543,Hallowen Festival,1,bango-file,message.dat,11686
npcname,544,Hallowen Festival,1,bango-file,message.dat,11687
npcname,545,Hallowen Festival,1,bango-file,message.dat,11688
npcname,546,Hallowen Festival,1,bango-file,message.dat,11689
npcname,547,Hallowen Festival,1,bango-file,message.dat,11690
npcname,548,Chief Guard,1,bango-file,message.dat,11692
npcname,549,Lady Who Makes the Robe of the Fairy,1,bango-file,message.dat,11694
npcname,550,Lady Who Makes the Robe of the Fairy,1,bango-file,message.dat,11695
npcname,551,NPC of Pray For Snow,1,bango-file,message.dat,11697
npcname,552,Christmas Fairy,1,bango-file,message.dat,11699
npcname,553,Christmas Fairy,1,bango-file,message.dat,11700
npcname,554,Specialist of King's Troop,1,bango-file,message.dat,11702
npcname,555,Sergeant of King's Troop,1,bango-file,message.dat,11703
npcname,556,Specialist of King's Troop,1,bango-file,message.dat,11704
npcname,557,Sergeant of King's Troop,1,bango-file,message.dat,11705
npcname,558,Specialist of King's Troop,1,bango-file,message.dat,11706
npcname,559,Sergeant of King's Troop,1,bango-file,message.dat,11707
npcname,560,Red Doggebi,1,bango-file,message.dat,11709
npcname,561, ,1,bango-file,message.dat,11711
npcname,562, ,1,bango-file,message.dat,11712
npcname,563,Valentine's Day Event NPC,1,bango-file,message.dat,11715
npcname,564,Gift Giveaway NPC,1,bango-file,message.dat,11716
npcname,565,Valentine's Day Event NPC,1,bango-file,message.dat,11717
npcname,566,Gift Giveaway NPC,1,bango-file,message.dat,11718
npcname,567,Valentine's Day Event NPC,1,bango-file,message.dat,11719
npcname,568,Gift Giveaway NPC,1,bango-file,message.dat,11720
npcname,569,Olympic Guide,1,bango-file,message.dat,11722
npcname,575,General who collects the Doggebi's certificate.,1,bango-file,message.dat,11729
npcname,576,Duel Tournament Desk,1,bango-file,message.dat,11730
npcname,577,Duel Tournament Desk,1,bango-file,message.dat,11731
npcname,578,Duel Tournament Desk,1,bango-file,message.dat,11732
npcname,579,Duel Tournament Desk,1,bango-file,message.dat,11733
npcname,580,Duel Tournament Desk,1,bango-file,message.dat,11734
npcname,581,Duel Tournament Desk,1,bango-file,message.dat,11735
npcname,582,Duel Tournament Desk,1,bango-file,message.dat,11736
npcname,583,Duel Tournament Desk,1,bango-file,message.dat,11737
npcname,584,Duel Tournament Desk,1,bango-file,message.dat,11738
npcname,585,Duel Tournament Desk,1,bango-file,message.dat,11739
npcname,586,Duel Tournament Desk,1,bango-file,message.dat,11740
npcname,587,Duel Tournament Desk,1,bango-file,message.dat,11741
npcname,588,Son of the Sky Guard,1,bango-file,message.dat,11744
npcname,589,Dream Fish Merchant,1,bango-file,message.dat,11748
npcname,590,Dream Fish Merchant,1,bango-file,message.dat,11749
npcname,591,Dream Fish Merchant,1,bango-file,message.dat,11750
npcname,592,tree,1,bango-file,message.dat,11753
npcname,597,Christmas Fairy,1,bango-file,message.dat,11756
npcname,601,Mission Announcer,1,bango-file,message.dat,11762
npcname,602,Mission Announcer,1,bango-file,message.dat,11763
npcname,603,Mission Announcer,1,bango-file,message.dat,11764
npcname,604,Restoration expert,1,bango-file,message.dat,11767
npcname,605,door,1,bango-file,message.dat,11770
npcname,606,Gold Doggebi,1,bango-file,message.dat,11773
npcname,607,Blue Doggebi,1,bango-file,message.dat,11774
npcname,608,Red Doggebi,1,bango-file,message.dat,11775
npcname,609,door,1,bango-file,message.dat,11776
npcname,610,door,1,bango-file,message.dat,11777
npcname,614,General Draft Officer,1,bango-file,message.dat,11780
npcname,615,Elite Draft Officer,1,bango-file,message.dat,11781
npcname,616,General Training Director,1,bango-file,message.dat,11782
npcname,617,Elite Training Director,1,bango-file,message.dat,11783
npcname,618,Training Supervisor,1,bango-file,message.dat,11784
npcname,619,Training Supervisor,1,bango-file,message.dat,11785
npcname,622,gun-point,1,bango-file,message.dat,11788
npcname,623,gon-point,1,bango-file,message.dat,11789
npcname,624,gam-point,1,bango-file,message.dat,11790
npcname,625,lee-point,1,bango-file,message.dat,11791
npcname,626,guk-point,1,bango-file,message.dat,11792
npcname,627,Altar of Fire,1,bango-file,message.dat,11795
npcname,628,Altar of water,1,bango-file,message.dat,11796
npcname,629,Altar of wood,1,bango-file,message.dat,11797
npcname,630,Altar of iron,1,bango-file,message.dat,11798
npcname,631,Altar of ground,1,bango-file,message.dat,11799
npcname,632,Element collecting official [Hwa Eun],1,bango-file,message.dat,11802
npcname,636,Thief's Armor Merchant [Gun-Woo],1,bango-file,message.dat,11805
npcname,637,Thief's Armor Merchant [Eun-Woo],1,bango-file,message.dat,11806
npcname,638,Thief's Weapon Merchant [Seok-Won],1,bango-file,message.dat,11807
npcname,639,Thief's Armor Merchant [Chan-Dong],1,bango-file,message.dat,11808
npcname,640,Thief's Weapon Merchant [Yung-Jun],1,bango-file,message.dat,11809
npcname,641,Thief's Armor Merchant [Ho-Eun],1,bango-file,message.dat,11810
npcname,642,Thief's Weapon Merchant [Lee-Jung],1,bango-file,message.dat,11811
npcname,643,Thief Master [Chun-Su],1,bango-file,message.dat,11813
npcname,644,Hitman Master [Wan-Jea],1,bango-file,message.dat,11814
npcname,645,I.Swordman Master [Gyo-Jung],1,bango-file,message.dat,11815
npcname,646,Thief Master [Hyo-Yun],1,bango-file,message.dat,11816
npcname,647,Thief Guild member Master [Yu-Chun],1,bango-file,message.dat,11817
npcname,648,Hitman Master [Jung-Jea],1,bango-file,message.dat,11818
npcname,649,I.Swordman Master [Kang-Ma],1,bango-file,message.dat,11819
npcname,652,Company/Platoon manager [Kuk-Jung],1,bango-file,message.dat,11822
npcname,653,Priest Tower [Il Ja],1,bango-file,message.dat,11823
npcname,654,Managerial officer for Tower of Priest [Moon-yong],1,bango-file,message.dat,11826
npcname,658,Postion Stone,1,bango-file,message.dat,11829
npcname,659,Postion Stone,1,bango-file,message.dat,11830
npcname,660,Postion Stone,1,bango-file,message.dat,11831
npcname,661,Postion Stone,1,bango-file,message.dat,11832
npcname,662,Postion Stone,1,bango-file,message.dat,11833
npcname,663,Postion Stone,1,bango-file,message.dat,11834
npcname,664,Honor Item Collector,1,bango-file,message.dat,11838
npcname,665,Honor Item Collector,1,bango-file,message.dat,11839
npcname,667,Jeong-yiguk,1,bango-file,message.dat,11842
npcname,689,Welfare Bureau agent of Bedal,1,bango-file,message.dat,11845
npcname,690,Welfare Bureau agent of Bedal,1,bango-file,message.dat,11846
npcname,691,Welfare Bureau agent of Bedal,1,bango-file,message.dat,11847
npcname,694,Messenger of Devah [Jin-Heun],1,bango-file,message.dat,11850
npcname,702,Auction Manager [Han-Dong],1,bango-file,message.dat,11852
npcname,703,Auction Manager [Hong-Gi],1,bango-file,message.dat,11853
npcname,700,Event NPC [Garam],1,bango-file,message.dat,11856
npcname,701,Event NPC [KeonKun],1,bango-file,message.dat,11857
npcname,705,Snowman,1,bango-file,message.dat,11860
npcname,706,Santa Claus,1,bango-file,message.dat,11861
npcname,707,Santa Claus,1,bango-file,message.dat,11862
npcname,708,Snowman,1,bango-file,message.dat,11863
npcname,709,Santa Claus,1,bango-file,message.dat,11864
npcname,710,Snowman,1,bango-file,message.dat,11865
npcname,1000,Soo-Ryun,1,bango-file,message.dat,11867
npcname,1001,Yun-Hwa,1,bango-file,message.dat,11868
npcname,1002,Hyo-Rin,1,bango-file,message.dat,11869
npcname,1003,Seo-Eun,1,bango-file,message.dat,11870
npcname,1004,Dae-Gil,1,bango-file,message.dat,11871
npcname,1005,Chang-Sun,1,bango-file,message.dat,11872
npcname,1006,Beom-Soo,1,bango-file,message.dat,11873
npcname,1007,Lost Explorer,1,bango-file,message.dat,11874
npcname,1008,Jayde,1,bango-file,message.dat,11875
npcname,1009,Mergen,1,bango-file,message.dat,11876
npcname,1010,Marycia,1,bango-file,message.dat,11877
npcname,1011,Daily Quest [Noynir],1,bango-file,message.dat,11878
npcname,1012,Statue of Eagle in Cheonji-Yun,1,bango-file,message.dat,11879
npcname,692,PvP Item Merchant [Oh-Junse],1,bango-file,message.dat,11882
npcname,693,PvP Item Merchant [Oh-Junse],1,bango-file,message.dat,11883
npcname,695,Manager of teleporting to Dokdo [Guna],1,bango-file,message.dat,11886
npcname,696,Manager of teleporting to Dokdo [Guna],1,bango-file,message.dat,11887
npcname,697,Manager of teleporting to Dokdo [Guna],1,bango-file,message.dat,11888
npcname,698,Jeong-ilguk,1,bango-file,message.dat,11891
npcname,704,[Eun-Seon] Master out of office,1,bango-file,message.dat,11894
npcname,711,Event Dokdo Manager,1,bango-file,message.dat,11897
npcname,717,Event Dokdo Manager,1,bango-file,message.dat,11898
npcname,718,Manager of Triangular Battle,1,bango-file,message.dat,11901
npcname,719,Seohak,1,bango-file,message.dat,11904
npcname,720,Seohak,1,bango-file,message.dat,11905
npcname,721,Seohak,1,bango-file,message.dat,11906
npcname,722,Seohak,1,bango-file,message.dat,11907
npcname,723,Seohak,1,bango-file,message.dat,11908
npcname,724,Seohak,1,bango-file,message.dat,11909
npcname,725,Item restorer [Yong-Choo],1,bango-file,message.dat,11912
npcname,726,Item restorer [Yong-Choo],1,bango-file,message.dat,11913
npcname,729,altar,1,bango-file,message.dat,11920
npcname,730,altar,1,bango-file,message.dat,11923
npcname,731,altar,1,bango-file,message.dat,11926
npcname,732,altar,1,bango-file,message.dat,11929
npcname,733,altar,1,bango-file,message.dat,11932
npcname,734,altar,1,bango-file,message.dat,11935
npcname,736,Event Manager [Do-Chun],1,bango-file,message.dat,11938
npcname,737,Clandestine [Sun-Hwa],1,bango-file,message.dat,11941
npcname,739,Special-Envoy Cho-Woo,1,bango-file,message.dat,11944
npcname,740,Spirit master of iron,1,bango-file,message.dat,11945
npcname,741,Spirit master of wood,1,bango-file,message.dat,11946
npcname,742,Spirit master of water,1,bango-file,message.dat,11947
npcname,743,Mediator Eun-Hyang,1,bango-file,message.dat,11948
npcname,744,Spirit master of iron,1,bango-file,message.dat,11949
npcname,745,Whethered Monument,1,bango-file,message.dat,11950
npcname,746,Spirit master of wood,1,bango-file,message.dat,11951
npcname,747,Spirit master of water,1,bango-file,message.dat,11952
npcname,748,Spirit master of iron,1,bango-file,message.dat,11953
npcname,749,Spirit master of wood,1,bango-file,message.dat,11954
npcname,750,Spirit master of water,1,bango-file,message.dat,11955
npcname,751,Spirit master of iron,1,bango-file,message.dat,11956
