ita_azon,ita_name,ita_class,ita_type,ita_grade,ita_lvllim,slot_index,stat_name,value,raw_vector
668,Heavenly Executioner Stick (Imperial),Magician,Stick,G75,75,3,Wisdom,3,|3|10|3|0|550|300|286|290|616|693|81
668,Heavenly Executioner Stick (Imperial),Magician,Stick,G75,75,4,Agility,0,|3|10|3|0|550|300|286|290|616|693|81
668,Heavenly Executioner Stick (Imperial),Magician,Stick,G75,75,5,HP,550,|3|10|3|0|550|300|286|290|616|693|81
668,Heavenly Executioner Stick (Imperial),Magician,Stick,G75,75,6,MP,300,|3|10|3|0|550|300|286|290|616|693|81
668,Heavenly Executioner Stick (Imperial),Magician,Stick,G75,75,7,PDMin,286,|3|10|3|0|550|300|286|290|616|693|81
668,Heavenly Executioner Stick (Imperial),Magician,Stick,G75,75,8,PDMax,290,|3|10|3|0|550|300|286|290|616|693|81
668,Heavenly Executioner Stick (Imperial),Magician,Stick,G75,75,9,MDMin,616,|3|10|3|0|550|300|286|290|616|693|81
668,Heavenly Executioner Stick (Imperial),Magician,Stick,G75,75,10,MDMax,693,|3|10|3|0|550|300|286|290|616|693|81
668,Heavenly Executioner Stick (Imperial),Magician,Stick,G75,75,11,OTP,81,|3|10|3|0|550|300|286|290|616|693|81
669,Heavenly Executioner Stick of Ruin (Imperial),Magician,Stick,G75,75,2,Intelligence,32,||32||||700|297|307|615|685|81
669,Heavenly Executioner Stick of Ruin (Imperial),Magician,Stick,G75,75,6,MP,700,||32||||700|297|307|615|685|81
669,Heavenly Executioner Stick of Ruin (Imperial),Magician,Stick,G75,75,7,PDMin,297,||32||||700|297|307|615|685|81
669,Heavenly Executioner Stick of Ruin (Imperial),Magician,Stick,G75,75,8,PDMax,307,||32||||700|297|307|615|685|81
669,Heavenly Executioner Stick of Ruin (Imperial),Magician,Stick,G75,75,9,MDMin,615,||32||||700|297|307|615|685|81
669,Heavenly Executioner Stick of Ruin (Imperial),Magician,Stick,G75,75,10,MDMax,685,||32||||700|297|307|615|685|81
669,Heavenly Executioner Stick of Ruin (Imperial),Magician,Stick,G75,75,11,OTP,81,||32||||700|297|307|615|685|81
670,Heavenly Executioner Stick of Hell (Imperial),Magician,Stick,G75,75,1,Health,2,|2||23|12||950|247|257|515|585|85
670,Heavenly Executioner Stick of Hell (Imperial),Magician,Stick,G75,75,3,Wisdom,23,|2||23|12||950|247|257|515|585|85
670,Heavenly Executioner Stick of Hell (Imperial),Magician,Stick,G75,75,4,Agility,12,|2||23|12||950|247|257|515|585|85
670,Heavenly Executioner Stick of Hell (Imperial),Magician,Stick,G75,75,6,MP,950,|2||23|12||950|247|257|515|585|85
670,Heavenly Executioner Stick of Hell (Imperial),Magician,Stick,G75,75,7,PDMin,247,|2||23|12||950|247|257|515|585|85
670,Heavenly Executioner Stick of Hell (Imperial),Magician,Stick,G75,75,8,PDMax,257,|2||23|12||950|247|257|515|585|85
670,Heavenly Executioner Stick of Hell (Imperial),Magician,Stick,G75,75,9,MDMin,515,|2||23|12||950|247|257|515|585|85
670,Heavenly Executioner Stick of Hell (Imperial),Magician,Stick,G75,75,10,MDMax,585,|2||23|12||950|247|257|515|585|85
670,Heavenly Executioner Stick of Hell (Imperial),Magician,Stick,G75,75,11,OTP,85,|2||23|12||950|247|257|515|585|85
671,Heavenly Executioner Armor,Archer,All,G70,70,0,Strength,14,14|8|||16|350|300|||||4|182|239|29|3.5|3.5|3.5|3.5|3.5
671,Heavenly Executioner Armor,Archer,All,G70,70,1,Health,8,14|8|||16|350|300|||||4|182|239|29|3.5|3.5|3.5|3.5|3.5
671,Heavenly Executioner Armor,Archer,All,G70,70,4,Agility,16,14|8|||16|350|300|||||4|182|239|29|3.5|3.5|3.5|3.5|3.5
671,Heavenly Executioner Armor,Archer,All,G70,70,5,HP,350,14|8|||16|350|300|||||4|182|239|29|3.5|3.5|3.5|3.5|3.5
671,Heavenly Executioner Armor,Archer,All,G70,70,6,MP,300,14|8|||16|350|300|||||4|182|239|29|3.5|3.5|3.5|3.5|3.5
671,Heavenly Executioner Armor,Archer,All,G70,70,11,OTP,4,14|8|||16|350|300|||||4|182|239|29|3.5|3.5|3.5|3.5|3.5
671,Heavenly Executioner Armor,Archer,All,G70,70,12,Evasion,182,14|8|||16|350|300|||||4|182|239|29|3.5|3.5|3.5|3.5|3.5
671,Heavenly Executioner Armor,Archer,All,G70,70,13,Defense,239,14|8|||16|350|300|||||4|182|239|29|3.5|3.5|3.5|3.5|3.5
671,Heavenly Executioner Armor,Archer,All,G70,70,14,Absorb,29,14|8|||16|350|300|||||4|182|239|29|3.5|3.5|3.5|3.5|3.5
671,Heavenly Executioner Armor,Archer,All,G70,70,15,Fire,3.5,14|8|||16|350|300|||||4|182|239|29|3.5|3.5|3.5|3.5|3.5
671,Heavenly Executioner Armor,Archer,All,G70,70,16,Ice,3.5,14|8|||16|350|300|||||4|182|239|29|3.5|3.5|3.5|3.5|3.5
671,Heavenly Executioner Armor,Archer,All,G70,70,17,Lightening,3.5,14|8|||16|350|300|||||4|182|239|29|3.5|3.5|3.5|3.5|3.5
671,Heavenly Executioner Armor,Archer,All,G70,70,18,NonElemental,3.5,14|8|||16|350|300|||||4|182|239|29|3.5|3.5|3.5|3.5|3.5
671,Heavenly Executioner Armor,Archer,All,G70,70,19,Curse,3.5,14|8|||16|350|300|||||4|182|239|29|3.5|3.5|3.5|3.5|3.5
672,Heavenly Executioner Armor,Archer,Armor,G70,70,0,Strength,4,4|3|||8|150|150|||||1|40|75|8|2|2|2|2|2
672,Heavenly Executioner Armor,Archer,Armor,G70,70,1,Health,3,4|3|||8|150|150|||||1|40|75|8|2|2|2|2|2
672,Heavenly Executioner Armor,Archer,Armor,G70,70,4,Agility,8,4|3|||8|150|150|||||1|40|75|8|2|2|2|2|2
672,Heavenly Executioner Armor,Archer,Armor,G70,70,5,HP,150,4|3|||8|150|150|||||1|40|75|8|2|2|2|2|2
672,Heavenly Executioner Armor,Archer,Armor,G70,70,6,MP,150,4|3|||8|150|150|||||1|40|75|8|2|2|2|2|2
672,Heavenly Executioner Armor,Archer,Armor,G70,70,11,OTP,1,4|3|||8|150|150|||||1|40|75|8|2|2|2|2|2
672,Heavenly Executioner Armor,Archer,Armor,G70,70,12,Evasion,40,4|3|||8|150|150|||||1|40|75|8|2|2|2|2|2
672,Heavenly Executioner Armor,Archer,Armor,G70,70,13,Defense,75,4|3|||8|150|150|||||1|40|75|8|2|2|2|2|2
672,Heavenly Executioner Armor,Archer,Armor,G70,70,14,Absorb,8,4|3|||8|150|150|||||1|40|75|8|2|2|2|2|2
672,Heavenly Executioner Armor,Archer,Armor,G70,70,15,Fire,2,4|3|||8|150|150|||||1|40|75|8|2|2|2|2|2
672,Heavenly Executioner Armor,Archer,Armor,G70,70,16,Ice,2,4|3|||8|150|150|||||1|40|75|8|2|2|2|2|2
672,Heavenly Executioner Armor,Archer,Armor,G70,70,17,Lightening,2,4|3|||8|150|150|||||1|40|75|8|2|2|2|2|2
672,Heavenly Executioner Armor,Archer,Armor,G70,70,18,NonElemental,2,4|3|||8|150|150|||||1|40|75|8|2|2|2|2|2
672,Heavenly Executioner Armor,Archer,Armor,G70,70,19,Curse,2,4|3|||8|150|150|||||1|40|75|8|2|2|2|2|2
673,Heavenly Executioner Boots,Archer,Boots,G70,70,0,Strength,2,2|1|||2|50|50||||||47|40|4|||||2
673,Heavenly Executioner Boots,Archer,Boots,G70,70,1,Health,1,2|1|||2|50|50||||||47|40|4|||||2
673,Heavenly Executioner Boots,Archer,Boots,G70,70,4,Agility,2,2|1|||2|50|50||||||47|40|4|||||2
673,Heavenly Executioner Boots,Archer,Boots,G70,70,5,HP,50,2|1|||2|50|50||||||47|40|4|||||2
673,Heavenly Executioner Boots,Archer,Boots,G70,70,6,MP,50,2|1|||2|50|50||||||47|40|4|||||2
673,Heavenly Executioner Boots,Archer,Boots,G70,70,12,Evasion,47,2|1|||2|50|50||||||47|40|4|||||2
673,Heavenly Executioner Boots,Archer,Boots,G70,70,13,Defense,40,2|1|||2|50|50||||||47|40|4|||||2
673,Heavenly Executioner Boots,Archer,Boots,G70,70,14,Absorb,4,2|1|||2|50|50||||||47|40|4|||||2
673,Heavenly Executioner Boots,Archer,Boots,G70,70,19,Curse,2,2|1|||2|50|50||||||47|40|4|||||2
674,Heavenly Executioner Gloves,Archer,Gloves,G70,70,0,Strength,4,4||||1|||||||3|17|43|5||||2|
674,Heavenly Executioner Gloves,Archer,Gloves,G70,70,4,Agility,1,4||||1|||||||3|17|43|5||||2|
674,Heavenly Executioner Gloves,Archer,Gloves,G70,70,11,OTP,3,4||||1|||||||3|17|43|5||||2|
674,Heavenly Executioner Gloves,Archer,Gloves,G70,70,12,Evasion,17,4||||1|||||||3|17|43|5||||2|
674,Heavenly Executioner Gloves,Archer,Gloves,G70,70,13,Defense,43,4||||1|||||||3|17|43|5||||2|
674,Heavenly Executioner Gloves,Archer,Gloves,G70,70,14,Absorb,5,4||||1|||||||3|17|43|5||||2|
674,Heavenly Executioner Gloves,Archer,Gloves,G70,70,18,NonElemental,2,4||||1|||||||3|17|43|5||||2|
675,Heavenly Executioner Helmet,Archer,Helmet,G70,70,0,Strength,3,3|2||||50|50||||||18|46|5|2||||
675,Heavenly Executioner Helmet,Archer,Helmet,G70,70,1,Health,2,3|2||||50|50||||||18|46|5|2||||
675,Heavenly Executioner Helmet,Archer,Helmet,G70,70,5,HP,50,3|2||||50|50||||||18|46|5|2||||
675,Heavenly Executioner Helmet,Archer,Helmet,G70,70,6,MP,50,3|2||||50|50||||||18|46|5|2||||
675,Heavenly Executioner Helmet,Archer,Helmet,G70,70,12,Evasion,18,3|2||||50|50||||||18|46|5|2||||
675,Heavenly Executioner Helmet,Archer,Helmet,G70,70,13,Defense,46,3|2||||50|50||||||18|46|5|2||||
675,Heavenly Executioner Helmet,Archer,Helmet,G70,70,14,Absorb,5,3|2||||50|50||||||18|46|5|2||||
675,Heavenly Executioner Helmet,Archer,Helmet,G70,70,15,Fire,2,3|2||||50|50||||||18|46|5|2||||
676,Heavenly Executioner Shorts,Archer,Shorts,G70,70,0,Strength,1,1|2|||5|100|50||||||60|35|7|1.5|1.5|1.5|0.5|
676,Heavenly Executioner Shorts,Archer,Shorts,G70,70,1,Health,2,1|2|||5|100|50||||||60|35|7|1.5|1.5|1.5|0.5|
676,Heavenly Executioner Shorts,Archer,Shorts,G70,70,4,Agility,5,1|2|||5|100|50||||||60|35|7|1.5|1.5|1.5|0.5|
676,Heavenly Executioner Shorts,Archer,Shorts,G70,70,5,HP,100,1|2|||5|100|50||||||60|35|7|1.5|1.5|1.5|0.5|
676,Heavenly Executioner Shorts,Archer,Shorts,G70,70,6,MP,50,1|2|||5|100|50||||||60|35|7|1.5|1.5|1.5|0.5|
676,Heavenly Executioner Shorts,Archer,Shorts,G70,70,12,Evasion,60,1|2|||5|100|50||||||60|35|7|1.5|1.5|1.5|0.5|
676,Heavenly Executioner Shorts,Archer,Shorts,G70,70,13,Defense,35,1|2|||5|100|50||||||60|35|7|1.5|1.5|1.5|0.5|
676,Heavenly Executioner Shorts,Archer,Shorts,G70,70,14,Absorb,7,1|2|||5|100|50||||||60|35|7|1.5|1.5|1.5|0.5|
676,Heavenly Executioner Shorts,Archer,Shorts,G70,70,15,Fire,1.5,1|2|||5|100|50||||||60|35|7|1.5|1.5|1.5|0.5|
676,Heavenly Executioner Shorts,Archer,Shorts,G70,70,16,Ice,1.5,1|2|||5|100|50||||||60|35|7|1.5|1.5|1.5|0.5|
676,Heavenly Executioner Shorts,Archer,Shorts,G70,70,17,Lightening,1.5,1|2|||5|100|50||||||60|35|7|1.5|1.5|1.5|0.5|
676,Heavenly Executioner Shorts,Archer,Shorts,G70,70,18,NonElemental,0.5,1|2|||5|100|50||||||60|35|7|1.5|1.5|1.5|0.5|
677,Heavenly Executioner Armor,Knight,All,G70,70,0,Strength,24,24|7|||11|420|130|||||5|136|357|38|2|2|2|2|2
677,Heavenly Executioner Armor,Knight,All,G70,70,1,Health,7,24|7|||11|420|130|||||5|136|357|38|2|2|2|2|2
677,Heavenly Executioner Armor,Knight,All,G70,70,4,Agility,11,24|7|||11|420|130|||||5|136|357|38|2|2|2|2|2
677,Heavenly Executioner Armor,Knight,All,G70,70,5,HP,420,24|7|||11|420|130|||||5|136|357|38|2|2|2|2|2
677,Heavenly Executioner Armor,Knight,All,G70,70,6,MP,130,24|7|||11|420|130|||||5|136|357|38|2|2|2|2|2
677,Heavenly Executioner Armor,Knight,All,G70,70,11,OTP,5,24|7|||11|420|130|||||5|136|357|38|2|2|2|2|2
677,Heavenly Executioner Armor,Knight,All,G70,70,12,Evasion,136,24|7|||11|420|130|||||5|136|357|38|2|2|2|2|2
677,Heavenly Executioner Armor,Knight,All,G70,70,13,Defense,357,24|7|||11|420|130|||||5|136|357|38|2|2|2|2|2
677,Heavenly Executioner Armor,Knight,All,G70,70,14,Absorb,38,24|7|||11|420|130|||||5|136|357|38|2|2|2|2|2
677,Heavenly Executioner Armor,Knight,All,G70,70,15,Fire,2,24|7|||11|420|130|||||5|136|357|38|2|2|2|2|2
677,Heavenly Executioner Armor,Knight,All,G70,70,16,Ice,2,24|7|||11|420|130|||||5|136|357|38|2|2|2|2|2
677,Heavenly Executioner Armor,Knight,All,G70,70,17,Lightening,2,24|7|||11|420|130|||||5|136|357|38|2|2|2|2|2
677,Heavenly Executioner Armor,Knight,All,G70,70,18,NonElemental,2,24|7|||11|420|130|||||5|136|357|38|2|2|2|2|2
677,Heavenly Executioner Armor,Knight,All,G70,70,19,Curse,2,24|7|||11|420|130|||||5|136|357|38|2|2|2|2|2
678,Heavenly Executioner Armor,Knight,Armor,G70,70,0,Strength,12,12|3|||3|200|100|||||3|34|83|11|1|1|1|1|1
678,Heavenly Executioner Armor,Knight,Armor,G70,70,1,Health,3,12|3|||3|200|100|||||3|34|83|11|1|1|1|1|1
678,Heavenly Executioner Armor,Knight,Armor,G70,70,4,Agility,3,12|3|||3|200|100|||||3|34|83|11|1|1|1|1|1
678,Heavenly Executioner Armor,Knight,Armor,G70,70,5,HP,200,12|3|||3|200|100|||||3|34|83|11|1|1|1|1|1
678,Heavenly Executioner Armor,Knight,Armor,G70,70,6,MP,100,12|3|||3|200|100|||||3|34|83|11|1|1|1|1|1
678,Heavenly Executioner Armor,Knight,Armor,G70,70,11,OTP,3,12|3|||3|200|100|||||3|34|83|11|1|1|1|1|1
678,Heavenly Executioner Armor,Knight,Armor,G70,70,12,Evasion,34,12|3|||3|200|100|||||3|34|83|11|1|1|1|1|1
678,Heavenly Executioner Armor,Knight,Armor,G70,70,13,Defense,83,12|3|||3|200|100|||||3|34|83|11|1|1|1|1|1
678,Heavenly Executioner Armor,Knight,Armor,G70,70,14,Absorb,11,12|3|||3|200|100|||||3|34|83|11|1|1|1|1|1
678,Heavenly Executioner Armor,Knight,Armor,G70,70,15,Fire,1,12|3|||3|200|100|||||3|34|83|11|1|1|1|1|1
678,Heavenly Executioner Armor,Knight,Armor,G70,70,16,Ice,1,12|3|||3|200|100|||||3|34|83|11|1|1|1|1|1
678,Heavenly Executioner Armor,Knight,Armor,G70,70,17,Lightening,1,12|3|||3|200|100|||||3|34|83|11|1|1|1|1|1
678,Heavenly Executioner Armor,Knight,Armor,G70,70,18,NonElemental,1,12|3|||3|200|100|||||3|34|83|11|1|1|1|1|1
678,Heavenly Executioner Armor,Knight,Armor,G70,70,19,Curse,1,12|3|||3|200|100|||||3|34|83|11|1|1|1|1|1
679,Heavenly Executioner Boots,Knight,Boots,G70,70,1,Health,2,|2|||3||||||||32|56|6||2|||
679,Heavenly Executioner Boots,Knight,Boots,G70,70,4,Agility,3,|2|||3||||||||32|56|6||2|||
679,Heavenly Executioner Boots,Knight,Boots,G70,70,12,Evasion,32,|2|||3||||||||32|56|6||2|||
679,Heavenly Executioner Boots,Knight,Boots,G70,70,13,Defense,56,|2|||3||||||||32|56|6||2|||
679,Heavenly Executioner Boots,Knight,Boots,G70,70,14,Absorb,6,|2|||3||||||||32|56|6||2|||
679,Heavenly Executioner Boots,Knight,Boots,G70,70,16,Ice,2,|2|||3||||||||32|56|6||2|||
680,Heavenly Executioner Gloves,Knight,Gloves,G70,70,0,Strength,4,4||||1||||||||13|71|5
680,Heavenly Executioner Gloves,Knight,Gloves,G70,70,4,Agility,1,4||||1||||||||13|71|5
680,Heavenly Executioner Gloves,Knight,Gloves,G70,70,12,Evasion,13,4||||1||||||||13|71|5
680,Heavenly Executioner Gloves,Knight,Gloves,G70,70,13,Defense,71,4||||1||||||||13|71|5
680,Heavenly Executioner Gloves,Knight,Gloves,G70,70,14,Absorb,5,4||||1||||||||13|71|5
681,Heavenly Executioner Helmet,Knight,Helmet,G70,70,0,Strength,2,2|2|||2|100|||||||16|72|6|2||||
681,Heavenly Executioner Helmet,Knight,Helmet,G70,70,1,Health,2,2|2|||2|100|||||||16|72|6|2||||
681,Heavenly Executioner Helmet,Knight,Helmet,G70,70,4,Agility,2,2|2|||2|100|||||||16|72|6|2||||
681,Heavenly Executioner Helmet,Knight,Helmet,G70,70,5,HP,100,2|2|||2|100|||||||16|72|6|2||||
681,Heavenly Executioner Helmet,Knight,Helmet,G70,70,12,Evasion,16,2|2|||2|100|||||||16|72|6|2||||
681,Heavenly Executioner Helmet,Knight,Helmet,G70,70,13,Defense,72,2|2|||2|100|||||||16|72|6|2||||
681,Heavenly Executioner Helmet,Knight,Helmet,G70,70,14,Absorb,6,2|2|||2|100|||||||16|72|6|2||||
681,Heavenly Executioner Helmet,Knight,Helmet,G70,70,15,Fire,2,2|2|||2|100|||||||16|72|6|2||||
682,Heavenly Executioner Shorts,Knight,Shorts,G70,70,0,Strength,6,6||||2|120|30|||||2|41|75|10|1|1|1|1|1
682,Heavenly Executioner Shorts,Knight,Shorts,G70,70,4,Agility,2,6||||2|120|30|||||2|41|75|10|1|1|1|1|1
682,Heavenly Executioner Shorts,Knight,Shorts,G70,70,5,HP,120,6||||2|120|30|||||2|41|75|10|1|1|1|1|1
682,Heavenly Executioner Shorts,Knight,Shorts,G70,70,6,MP,30,6||||2|120|30|||||2|41|75|10|1|1|1|1|1
682,Heavenly Executioner Shorts,Knight,Shorts,G70,70,11,OTP,2,6||||2|120|30|||||2|41|75|10|1|1|1|1|1
682,Heavenly Executioner Shorts,Knight,Shorts,G70,70,12,Evasion,41,6||||2|120|30|||||2|41|75|10|1|1|1|1|1
682,Heavenly Executioner Shorts,Knight,Shorts,G70,70,13,Defense,75,6||||2|120|30|||||2|41|75|10|1|1|1|1|1
682,Heavenly Executioner Shorts,Knight,Shorts,G70,70,14,Absorb,10,6||||2|120|30|||||2|41|75|10|1|1|1|1|1
682,Heavenly Executioner Shorts,Knight,Shorts,G70,70,15,Fire,1,6||||2|120|30|||||2|41|75|10|1|1|1|1|1
682,Heavenly Executioner Shorts,Knight,Shorts,G70,70,16,Ice,1,6||||2|120|30|||||2|41|75|10|1|1|1|1|1
682,Heavenly Executioner Shorts,Knight,Shorts,G70,70,17,Lightening,1,6||||2|120|30|||||2|41|75|10|1|1|1|1|1
682,Heavenly Executioner Shorts,Knight,Shorts,G70,70,18,NonElemental,1,6||||2|120|30|||||2|41|75|10|1|1|1|1|1
682,Heavenly Executioner Shorts,Knight,Shorts,G70,70,19,Curse,1,6||||2|120|30|||||2|41|75|10|1|1|1|1|1
683,Heavenly Executioner Armor,Magician,All,G70,70,1,Health,5,|5|33|11||310|510||||||159|208|12|39.5|39.5|39.5|32.5|32.5
683,Heavenly Executioner Armor,Magician,All,G70,70,2,Intelligence,33,|5|33|11||310|510||||||159|208|12|39.5|39.5|39.5|32.5|32.5
683,Heavenly Executioner Armor,Magician,All,G70,70,3,Wisdom,11,|5|33|11||310|510||||||159|208|12|39.5|39.5|39.5|32.5|32.5
683,Heavenly Executioner Armor,Magician,All,G70,70,5,HP,310,|5|33|11||310|510||||||159|208|12|39.5|39.5|39.5|32.5|32.5
683,Heavenly Executioner Armor,Magician,All,G70,70,6,MP,510,|5|33|11||310|510||||||159|208|12|39.5|39.5|39.5|32.5|32.5
683,Heavenly Executioner Armor,Magician,All,G70,70,12,Evasion,159,|5|33|11||310|510||||||159|208|12|39.5|39.5|39.5|32.5|32.5
683,Heavenly Executioner Armor,Magician,All,G70,70,13,Defense,208,|5|33|11||310|510||||||159|208|12|39.5|39.5|39.5|32.5|32.5
683,Heavenly Executioner Armor,Magician,All,G70,70,14,Absorb,12,|5|33|11||310|510||||||159|208|12|39.5|39.5|39.5|32.5|32.5
683,Heavenly Executioner Armor,Magician,All,G70,70,15,Fire,39.5,|5|33|11||310|510||||||159|208|12|39.5|39.5|39.5|32.5|32.5
683,Heavenly Executioner Armor,Magician,All,G70,70,16,Ice,39.5,|5|33|11||310|510||||||159|208|12|39.5|39.5|39.5|32.5|32.5
683,Heavenly Executioner Armor,Magician,All,G70,70,17,Lightening,39.5,|5|33|11||310|510||||||159|208|12|39.5|39.5|39.5|32.5|32.5
683,Heavenly Executioner Armor,Magician,All,G70,70,18,NonElemental,32.5,|5|33|11||310|510||||||159|208|12|39.5|39.5|39.5|32.5|32.5
683,Heavenly Executioner Armor,Magician,All,G70,70,19,Curse,32.5,|5|33|11||310|510||||||159|208|12|39.5|39.5|39.5|32.5|32.5
684,Heavenly Executioner Armor,Magician,Armor,G70,70,1,Health,1,|1|18|2||100|250||||||43|52|3|10.5|10.5|10.5|7.5|7.5
684,Heavenly Executioner Armor,Magician,Armor,G70,70,2,Intelligence,18,|1|18|2||100|250||||||43|52|3|10.5|10.5|10.5|7.5|7.5
684,Heavenly Executioner Armor,Magician,Armor,G70,70,3,Wisdom,2,|1|18|2||100|250||||||43|52|3|10.5|10.5|10.5|7.5|7.5
684,Heavenly Executioner Armor,Magician,Armor,G70,70,5,HP,100,|1|18|2||100|250||||||43|52|3|10.5|10.5|10.5|7.5|7.5
684,Heavenly Executioner Armor,Magician,Armor,G70,70,6,MP,250,|1|18|2||100|250||||||43|52|3|10.5|10.5|10.5|7.5|7.5
684,Heavenly Executioner Armor,Magician,Armor,G70,70,12,Evasion,43,|1|18|2||100|250||||||43|52|3|10.5|10.5|10.5|7.5|7.5
684,Heavenly Executioner Armor,Magician,Armor,G70,70,13,Defense,52,|1|18|2||100|250||||||43|52|3|10.5|10.5|10.5|7.5|7.5
684,Heavenly Executioner Armor,Magician,Armor,G70,70,14,Absorb,3,|1|18|2||100|250||||||43|52|3|10.5|10.5|10.5|7.5|7.5
684,Heavenly Executioner Armor,Magician,Armor,G70,70,15,Fire,10.5,|1|18|2||100|250||||||43|52|3|10.5|10.5|10.5|7.5|7.5
684,Heavenly Executioner Armor,Magician,Armor,G70,70,16,Ice,10.5,|1|18|2||100|250||||||43|52|3|10.5|10.5|10.5|7.5|7.5
684,Heavenly Executioner Armor,Magician,Armor,G70,70,17,Lightening,10.5,|1|18|2||100|250||||||43|52|3|10.5|10.5|10.5|7.5|7.5
684,Heavenly Executioner Armor,Magician,Armor,G70,70,18,NonElemental,7.5,|1|18|2||100|250||||||43|52|3|10.5|10.5|10.5|7.5|7.5
684,Heavenly Executioner Armor,Magician,Armor,G70,70,19,Curse,7.5,|1|18|2||100|250||||||43|52|3|10.5|10.5|10.5|7.5|7.5
685,Heavenly Executioner Boots,Magician,Boots,G70,70,2,Intelligence,2,||2|3||30|70||||||33|42|2|6|6|6|7|7
685,Heavenly Executioner Boots,Magician,Boots,G70,70,3,Wisdom,3,||2|3||30|70||||||33|42|2|6|6|6|7|7
685,Heavenly Executioner Boots,Magician,Boots,G70,70,5,HP,30,||2|3||30|70||||||33|42|2|6|6|6|7|7
685,Heavenly Executioner Boots,Magician,Boots,G70,70,6,MP,70,||2|3||30|70||||||33|42|2|6|6|6|7|7
685,Heavenly Executioner Boots,Magician,Boots,G70,70,12,Evasion,33,||2|3||30|70||||||33|42|2|6|6|6|7|7
685,Heavenly Executioner Boots,Magician,Boots,G70,70,13,Defense,42,||2|3||30|70||||||33|42|2|6|6|6|7|7
685,Heavenly Executioner Boots,Magician,Boots,G70,70,14,Absorb,2,||2|3||30|70||||||33|42|2|6|6|6|7|7
685,Heavenly Executioner Boots,Magician,Boots,G70,70,15,Fire,6,||2|3||30|70||||||33|42|2|6|6|6|7|7
685,Heavenly Executioner Boots,Magician,Boots,G70,70,16,Ice,6,||2|3||30|70||||||33|42|2|6|6|6|7|7
685,Heavenly Executioner Boots,Magician,Boots,G70,70,17,Lightening,6,||2|3||30|70||||||33|42|2|6|6|6|7|7
685,Heavenly Executioner Boots,Magician,Boots,G70,70,18,NonElemental,7,||2|3||30|70||||||33|42|2|6|6|6|7|7
685,Heavenly Executioner Boots,Magician,Boots,G70,70,19,Curse,7,||2|3||30|70||||||33|42|2|6|6|6|7|7
686,Heavenly Executioner Gloves,Magician,Gloves,G70,70,2,Intelligence,2,||2|3||50|50||||||19|38|2|8|8|8|6|6
686,Heavenly Executioner Gloves,Magician,Gloves,G70,70,3,Wisdom,3,||2|3||50|50||||||19|38|2|8|8|8|6|6
686,Heavenly Executioner Gloves,Magician,Gloves,G70,70,5,HP,50,||2|3||50|50||||||19|38|2|8|8|8|6|6
686,Heavenly Executioner Gloves,Magician,Gloves,G70,70,6,MP,50,||2|3||50|50||||||19|38|2|8|8|8|6|6
686,Heavenly Executioner Gloves,Magician,Gloves,G70,70,12,Evasion,19,||2|3||50|50||||||19|38|2|8|8|8|6|6
686,Heavenly Executioner Gloves,Magician,Gloves,G70,70,13,Defense,38,||2|3||50|50||||||19|38|2|8|8|8|6|6
686,Heavenly Executioner Gloves,Magician,Gloves,G70,70,14,Absorb,2,||2|3||50|50||||||19|38|2|8|8|8|6|6
686,Heavenly Executioner Gloves,Magician,Gloves,G70,70,15,Fire,8,||2|3||50|50||||||19|38|2|8|8|8|6|6
686,Heavenly Executioner Gloves,Magician,Gloves,G70,70,16,Ice,8,||2|3||50|50||||||19|38|2|8|8|8|6|6
686,Heavenly Executioner Gloves,Magician,Gloves,G70,70,17,Lightening,8,||2|3||50|50||||||19|38|2|8|8|8|6|6
686,Heavenly Executioner Gloves,Magician,Gloves,G70,70,18,NonElemental,6,||2|3||50|50||||||19|38|2|8|8|8|6|6
686,Heavenly Executioner Gloves,Magician,Gloves,G70,70,19,Curse,6,||2|3||50|50||||||19|38|2|8|8|8|6|6
687,Heavenly Executioner Helmet,Magician,Helmet,G70,70,1,Health,3,|3|2|||30|70||||||19|38|2|9|9|9|6|6
687,Heavenly Executioner Helmet,Magician,Helmet,G70,70,2,Intelligence,2,|3|2|||30|70||||||19|38|2|9|9|9|6|6
687,Heavenly Executioner Helmet,Magician,Helmet,G70,70,5,HP,30,|3|2|||30|70||||||19|38|2|9|9|9|6|6
687,Heavenly Executioner Helmet,Magician,Helmet,G70,70,6,MP,70,|3|2|||30|70||||||19|38|2|9|9|9|6|6
687,Heavenly Executioner Helmet,Magician,Helmet,G70,70,12,Evasion,19,|3|2|||30|70||||||19|38|2|9|9|9|6|6
